Position	Strand	EGDe_37C_TermSeq
1057218	+	0
1057221	+	0
1057227	+	0
1057228	+	1
1057246	+	0
1057254	+	0
1057260	+	0
1057265	+	0
1057270	+	0
1057271	+	0
1057275	+	0
1057277	+	0
1057279	+	0
1057283	+	0
1057285	+	0
1057294	+	0
1057296	+	0
1057298	+	0
1057299	+	0
1057300	+	1
1057301	+	0
1057302	+	0
1057304	+	0
1057305	+	0
1057306	+	0
1057308	+	0
1057309	+	0
1057310	+	0
1057311	+	0
1057312	+	0
1057313	+	0
1057316	+	0
1057317	+	0
1057318	+	0
1057327	+	0
1057330	+	0
1057331	+	1
1057333	+	0
1057335	+	0
1057339	+	0
1057342	+	0
1057343	+	0
1057346	+	0
1057347	+	1
1057348	+	1
1057349	+	1
1057350	+	3
1057351	+	3
1057352	+	0
1057353	+	1
1057355	+	0
1057356	+	0
1057357	+	0
1057358	+	1
1057359	+	0
1057361	+	1
1057362	+	1
1057363	+	0
1057368	+	0
1057369	+	0
1057371	+	0
1057373	+	0
1057379	+	0
1057381	+	0
1057391	+	1
1057392	+	0
1057393	+	0
1057396	+	0
1057397	+	0
1057398	+	0
1057402	+	0
1057404	+	0
1057405	+	0
1057406	+	0
1057407	+	0
1057408	+	0
1057409	+	0
1057416	+	0
1057422	+	0
1057424	+	0
1057426	+	0
1057432	+	0
1057433	+	0
1057434	+	0
1057435	+	0
1057436	+	0
1057437	+	2
1057438	+	4
1057439	+	2
1057446	+	0
1057449	+	0
1057450	+	0
1057452	+	0
1057453	+	0
1057465	+	0
1057467	+	0
1057469	+	0
1057472	+	0
1057479	+	0
1057489	+	0
1057490	+	2
1057491	+	0
1057497	+	0
1057498	+	0
1057504	+	0
1057510	+	0
1057511	+	0
1057512	+	0
1057513	+	0
1057514	+	1
1057516	+	0
1057525	+	0
1057533	+	0
1057534	+	0
1057535	+	0
1057536	+	0
1057537	+	11
1057538	+	0
1057540	+	0
1057541	+	1
1057547	+	0
1057556	+	0
1057557	+	0
1057568	+	0
1057569	+	0
1057573	+	0
1057574	+	0
1057578	+	0
1057588	+	0
1057779	-	0
1057806	-	0
1057815	-	0
1057857	-	0
1057859	-	0
1057894	-	0
1057901	-	0
1057905	-	0
1057911	-	0
1057921	-	0
1057927	-	0
1057939	-	0
1057941	-	0
1057956	-	0
1057987	-	0
1058014	-	0
1058027	-	0
1058061	-	0
1058127	-	0
1058148	-	0
1058162	-	0
1058205	-	0
1058240	-	0
1058241	-	0
1058247	-	0
1058262	-	0
1058275	-	0
1058283	-	0
1058288	-	0
1058291	-	0
1058292	-	0
1058337	-	0
1058366	-	0
1058373	-	0
1058411	-	0
1058425	-	0
1058457	-	0
1058462	-	0
1058465	-	0
1058484	-	0
1058498	-	0
1058508	-	0
1058510	-	0
1058512	-	0
1058514	-	0
1058516	-	0
1058517	-	0
1058518	-	0
1058519	-	0
1058520	-	0
1058525	-	0
1058527	-	0
1058534	-	0
1058537	+	0
1058538	+	1
1058574	+	0
1058577	-	0
1058578	-	2
1058579	-	1
1058596	+	0
1058632	+	0
1058652	+	0
1058728	+	0
1058785	+	0
1059021	+	0
1059226	+	0
1061580	-	0
1061621	+	0
1063057	+	0
1063426	+	0
1063745	+	0
1064207	-	0
1064579	+	0
1065040	-	0
1065358	-	0
1065519	+	0
1065892	+	0
1066027	+	0
1066174	-	0
1066294	+	0
1066328	+	0
1066335	+	0
1066448	-	0
1066586	-	0
1066656	+	0
1066706	-	0
1066766	+	0
1066775	+	0
1067232	+	0
1067701	+	0
1067705	+	1
1067706	+	3
1067708	+	1
1067709	+	0
1067748	-	0
1067749	-	0
1067750	-	0
1067752	-	0
1067766	+	0
1067767	+	0
1067787	+	0
1067791	+	0
1067848	+	0
1067900	+	0
1067964	+	0
1068144	+	0
1068523	+	0
1068524	+	0
1068525	+	2
1068526	+	0
1068527	+	0
1068540	+	0
1068602	+	0
1068617	+	0
1068622	+	0
1068696	+	0
1068700	+	0
1068791	+	0
1068841	+	0
1068879	+	0
1068890	+	0
1068895	+	0
1068972	+	0
1069057	+	0
1069062	+	0
1069135	+	0
1069151	+	0
1069214	+	0
1069220	+	0
1069231	+	0
1069238	+	0
1069245	+	0
1069265	+	0
1069419	+	0
1069461	+	0
1069462	+	0
1069524	+	0
1069574	+	0
1069619	+	0
1069761	+	0
1069772	+	0
1069794	+	0
1069945	+	0
1069955	+	0
1070014	+	0
1070066	+	0
1070091	+	0
1070093	+	0
1070132	+	0
1070157	+	0
1070196	+	0
1070212	+	0
1070215	+	0
1070230	+	0
1070244	+	0
1070247	+	0
1070285	+	0
1070286	+	0
1070292	+	0
1070320	+	0
1070367	+	0
1070836	-	0
1071150	-	0
1071264	-	0
1071325	-	0
1071412	-	0
1071422	-	0
1071425	-	0
1071427	-	0
1071455	-	0
1071594	-	0
1071605	-	0
1071664	-	0
1071841	-	0
1071871	-	0
1071920	-	0
1072011	-	0
1072154	-	0
1072211	-	0
1072238	-	0
1072265	-	0
1072280	-	0
1072572	-	0
1072710	-	0
1072825	-	0
1072947	-	0
1073095	-	0
1073154	-	0
1073169	-	0
1073323	-	0
1073326	-	0
1073348	-	0
1073353	-	0
1073523	-	0
1073529	-	0
1073622	-	0
1073849	-	0
1074126	-	0
1074232	-	0
1074277	-	0
1074311	-	0
1074347	-	0
1074562	-	0
1074671	-	0
1075189	-	0
1075224	-	0
1075324	+	1
1075325	+	1
1075326	+	5
1075327	+	0
1075328	+	0
1075331	+	0
1075332	+	0
1075335	-	0
1075346	+	0
1075357	-	0
1075358	-	0
1075361	-	0
1075362	-	1
1075363	-	2
1075364	-	1
1075365	-	0
1075499	+	0
1075640	+	0
1075802	+	0
1075805	+	0
1075836	+	0
1075872	+	0
1075952	+	0
1076000	+	0
1076057	+	0
1076067	+	0
1076090	+	0
1076091	+	0
1076177	+	0
1076181	+	0
1076255	+	0
1076332	+	0
1076392	+	0
1076472	+	0
1076670	+	0
1076673	+	0
1076681	+	0
1076747	+	0
1076814	-	0
1076996	+	0
1077140	-	0
1077154	-	0
1077178	-	0
1077186	-	0
1077193	-	0
1077216	-	0
1077254	-	0
1077285	-	0
1077345	-	0
1077372	-	0
1077412	-	0
1077415	-	0
1077417	-	0
1077508	-	0
1077537	-	0
1077538	+	0
1077541	-	0
1077541	+	0
1077541	-	0
1077541	+	0
1077543	+	0
1077544	+	2
1077545	+	7
1077546	+	20
1077547	+	3
1077548	+	1
1077549	+	1
1077550	+	3
1077551	+	0
1077552	+	0
1077555	+	0
1077568	+	0
1077570	+	0
1077571	+	0
1077584	-	0
1077586	-	0
1077588	-	1
1077588	+	0
1077588	-	1
1077588	+	0
1077589	-	5
1077590	-	0
1077591	-	0
1077591	+	0
1077591	-	0
1077591	+	0
1077595	+	0
1077599	+	1
1077600	+	0
1077601	+	0
1077610	-	0
1077636	+	0
1077638	+	0
1077639	+	0
1077643	+	0
1077645	+	0
1077646	+	0
1077652	+	0
1077659	+	0
1077666	+	0
1077674	+	0
1077681	+	0
1077686	+	0
1077688	+	0
1077696	+	0
1077706	+	0
1077711	+	0
1077718	+	0
1077723	+	0
1077725	+	0
1077731	+	0
1077739	+	0
1077743	+	0
1077774	+	0
1077790	+	0
1077793	+	0
1077804	+	0
1077808	+	0
1077816	+	0
1077817	+	0
1077818	+	0
1077839	+	0
1077841	+	0
1077848	+	0
1077851	-	0
1077859	+	0
1077863	-	0
1077865	+	0
1077867	+	0
1077875	+	0
1077879	+	0
1077881	+	0
1077887	-	0
1077897	+	0
1077899	+	0
1077902	+	0
1077903	+	0
1077931	+	0
1077941	+	0
1077965	+	0
1077972	+	0
1077981	+	0
1077985	+	0
1077986	-	0
1077999	+	0
1078006	+	0
1078020	+	0
1078036	+	0
1078048	+	0
1078060	+	0
1078065	+	0
1078066	+	0
1078074	+	0
1078076	+	0
1078079	+	0
1078088	+	0
1078092	+	0
1078094	+	0
1078109	+	0
1078236	-	0
1078623	-	1
1078624	-	0
1078663	-	0
1078712	-	0
1078714	-	0
1078717	-	0
1078718	-	0
1078731	-	0
1078733	-	0
1078746	-	0
1078754	-	0
1078763	-	0
1078791	-	0
1078804	-	0
1078809	-	0
1078820	-	0
1078821	-	0
1078826	-	0
1078829	-	0
1078831	-	0
1078832	-	1
1078834	-	0
1078838	-	0
1078840	-	0
1078842	-	0
1078845	-	0
1078848	-	0
1078850	-	0
1078859	-	0
1078860	-	0
1078865	-	0
1078869	-	0
1078870	-	0
1078871	-	0
1078876	-	0
1078880	-	0
1078881	-	0
1078886	-	0
1078903	-	1
1078904	-	0
1078905	-	0
1078908	-	0
1078915	-	0
1078920	-	0
1078930	-	0
1078932	-	0
1078935	-	0
1078940	-	0
1078944	-	1
1078946	-	0
1078947	-	0
1078951	-	0
1078952	-	0
1078964	-	0
1078965	-	0
1078966	-	0
1078967	-	0
1078969	-	0
1078970	-	0
1078972	-	0
1078974	-	0
1078977	-	0
1078983	-	0
1078985	-	0
1078989	-	0
1078990	-	1
1078995	-	1
1079002	-	0
1079003	-	1
1079005	-	0
1079006	-	0
1079007	-	0
1079009	-	0
1079010	-	2
1079013	-	0
1079014	-	1
1079015	-	0
1079016	-	0
1079018	-	0
1079019	-	1
1079020	-	0
1079022	-	2
1079023	-	0
1079028	-	0
1079031	-	0
1079034	-	1
1079035	-	0
1079040	-	1
1079042	-	0
1079043	-	0
1079044	-	0
1079047	-	0
1079048	-	1
1079049	-	0
1079050	-	0
1079054	-	0
1079056	-	0
1079059	-	1
1079060	-	1
1079061	-	0
1079063	-	0
1079064	-	0
1079066	-	1
1079067	-	0
1079069	-	0
1079070	-	0
1079073	-	0
1079074	-	0
1079076	-	0
1079077	-	1
1079078	-	0
1079091	-	0
1079092	-	0
1079094	-	0
1079096	-	0
1079111	-	0
1079112	-	0
1079113	-	0
1079114	-	0
1079115	-	0
1079116	-	0
1079121	-	1
1079122	-	0
1079123	-	0
1079124	-	0
1079125	-	0
1079126	-	1
1079128	-	0
1079129	-	0
1079130	-	1
1079137	-	0
1079139	-	0
1079141	-	0
1079144	-	0
1079148	-	0
1079159	-	0
1079170	-	0
1079172	-	0
1079184	-	0
1079199	-	0
1079206	-	0
1079209	-	0
1079222	-	1
1079230	-	0
1079231	-	0
1079232	-	0
1079241	-	0
1079243	-	1
1079244	-	0
1079248	-	0
1079251	-	0
1079254	-	0
1079255	-	0
1079256	-	0
1079257	-	0
1079259	-	0
1079260	-	0
1079262	-	1
1079263	-	0
1079264	-	0
1079265	-	0
1079267	-	0
1079269	-	0
1079270	-	0
1079271	-	0
1079272	-	0
1079275	-	0
1079276	-	0
1079277	-	0
1079282	-	0
1079287	-	0
1079289	-	0
1079292	-	0
1079297	-	1
1079303	-	0
1079304	-	0
1079306	-	0
1079307	-	1
1079309	-	0
1079320	-	0
1079321	-	0
1079322	-	0
1079343	-	0
1079346	-	0
1079365	-	0
1079366	-	0
1079371	-	0
1079377	-	0
1079381	-	0
1079382	-	1
1079385	-	0
1079386	-	0
1079387	-	1
1079388	-	0
1079392	-	0
1079394	-	0
1079395	-	0
1079396	-	0
1079398	-	0
1079408	-	0
1079409	-	0
1079411	-	0
1079416	-	0
1079431	-	0
1079435	-	0
1079446	-	0
1079447	-	0
1079448	-	0
1079450	-	0
1079452	-	0
1079454	-	1
1079457	-	0
1079458	-	0
1079461	-	0
1079463	-	0
1079464	-	0
1079466	-	2
1079467	-	0
1079471	-	0
1079473	-	0
1079478	-	0
1079480	-	0
1079483	-	0
1079485	-	0
1079486	-	0
1079492	-	0
1079494	-	0
1079495	-	0
1079513	-	0
1079518	-	0
1079531	-	0
1079532	-	0
1079538	-	0
1079548	-	0
1079551	-	0
1079557	-	0
1079569	-	0
1079576	-	0
1079577	-	0
1079578	-	0
1079579	-	0
1079580	-	0
1079583	-	0
1079585	-	0
1079586	-	1
1079587	-	1
1079588	-	1
1079597	-	0
1079602	-	0
1079604	-	0
1079607	-	0
1079616	-	0
1079617	-	0
1079619	-	0
1079620	-	0
1079627	-	0
1079638	-	0
1079639	-	0
1079644	-	0
1079651	-	0
1079655	-	0
1079659	-	0
1079676	-	0
1079677	-	1
1079678	-	1
1079680	-	1
1079681	-	0
1079685	-	0
1079694	-	0
1079704	-	0
1079706	-	0
1079708	-	0
1079709	-	0
1079714	-	0
1079719	-	0
1079720	-	0
1079722	-	0
1079724	-	0
1079726	-	0
1079731	-	0
1079736	-	0
1079737	-	0
1079738	-	0
1079760	-	1
1079761	-	0
1079764	-	0
1079765	-	0
1079770	-	0
1079771	-	0
1079772	-	0
1079773	-	0
1079777	-	0
1079778	-	0
1079780	-	0
1079783	-	0
1079784	-	0
1079786	-	0
1079787	-	0
1079790	-	0
1079796	-	0
1079803	-	0
1079805	-	0
1079807	-	0
1079815	-	0
1079821	-	0
1079829	-	0
1079830	-	0
1079836	-	1
1079837	-	0
1079838	-	0
1079840	-	0
1079841	-	0
1079846	-	0
1079852	-	0
1079853	-	0
1079854	-	0
1079857	-	0
1079858	-	0
1079859	-	0
1079860	-	0
1079864	-	0
1079880	-	0
1079883	-	0
1079885	-	0
1079887	-	0
1079891	-	0
1079892	-	0
1079903	-	0
1079908	-	0
1079910	-	0
1079912	-	0
1079914	-	0
1079915	-	0
1079916	-	0
1079919	-	0
1079921	-	0
1079922	-	0
1079923	-	0
1079927	-	0
1079930	-	0
1079931	-	0
1079932	-	0
1079938	-	0
1079939	-	0
1079943	-	0
1079946	-	1
1079947	-	1
1079949	-	0
1079950	-	0
1079953	-	0
1079956	-	1
1079957	-	0
1079958	-	0
1079959	-	0
1079960	-	0
1079967	-	0
1079968	-	2
1079970	-	0
1079971	-	1
1079972	-	0
1079976	-	0
1079977	-	0
1079978	-	0
1079980	-	0
1079983	-	0
1079984	-	0
1079989	-	1
1079990	-	0
1079991	-	0
1079992	-	0
1079996	-	0
1079997	-	1
1079998	-	0
1079999	-	0
1080000	-	0
1080001	-	1
1080003	-	0
1080005	-	0
1080016	-	0
1080019	-	0
1080021	-	0
1080022	-	1
1080023	-	1
1080024	-	0
1080031	-	0
1080035	-	0
1080037	-	0
1080045	-	0
1080046	-	0
1080060	-	0
1080061	-	0
1080062	-	0
1080063	-	0
1080064	-	0
1080067	-	1
1080069	-	0
1080071	-	0
1080072	-	0
1080074	-	0
1080083	-	0
1080084	-	0
1080085	-	0
1080087	-	0
1080088	-	0
1080089	-	0
1080090	-	0
1080091	-	0
1080093	-	0
1080094	-	0
1080095	-	0
1080096	-	1
1080098	-	0
1080101	-	0
1080102	-	0
1080104	-	0
1080105	-	0
1080106	-	1
1080107	-	0
1080108	-	1
1080112	-	0
1080113	-	0
1080114	-	0
1080116	-	0
1080120	-	0
1080121	-	0
1080122	-	0
1080126	-	0
1080138	-	0
1080139	-	0
1080141	-	1
1080142	-	0
1080146	-	0
1080147	-	0
1080148	-	0
1080149	-	0
1080152	-	0
1080153	-	0
1080154	-	0
1080158	-	0
1080163	-	0
1080164	-	0
1080173	-	0
1080181	-	0
1080187	-	0
1080188	-	0
1080189	-	0
1080204	-	0
1080205	-	0
1080209	-	1
1080213	-	0
1080215	-	0
1080223	-	0
1080227	-	0
1080228	-	0
1080230	-	1
1080231	-	0
1080232	-	1
1080233	-	0
1080234	-	0
1080235	-	1
1080236	-	0
1080237	-	0
1080238	-	0
1080239	-	0
1080241	-	1
1080242	-	0
1080245	-	0
1080248	-	1
1080249	-	0
1080250	-	0
1080252	-	0
1080254	-	0
1080257	-	0
1080259	-	0
1080267	-	0
1080270	-	0
1080271	-	0
1080273	-	0
1080277	-	0
1080278	-	0
1080281	-	0
1080284	-	0
1080288	-	0
1080296	-	0
1080297	-	0
1080302	-	0
1080307	-	0
1080308	-	0
1080312	-	0
1080315	-	0
1080316	-	0
1080317	-	0
1080319	-	0
1080324	-	0
1080327	-	0
1080331	-	0
1080332	-	0
1080333	-	0
1080336	-	0
1080337	-	0
1080338	-	0
1080340	-	0
1080345	-	0
1080346	-	0
1080348	-	0
1080354	-	0
1080355	-	0
1080356	-	0
1080357	-	1
1080361	-	0
1080363	-	0
1080368	-	1
1080369	-	0
1080371	-	0
1080375	-	0
1080383	-	0
1080384	-	0
1080387	-	0
1080388	-	0
1080392	-	0
1080393	-	1
1080412	-	0
1080417	-	0
1080419	-	0
1080420	-	0
1080423	-	0
1080429	-	0
1080432	-	0
1080433	-	0
1080436	-	0
1080438	-	0
1080439	-	0
1080444	-	0
1080447	-	0
1080448	-	0
1080449	-	0
1080459	-	0
1080468	-	0
1080469	-	0
1080472	-	0
1080474	-	0
1080478	-	0
1080487	-	0
1080490	-	0
1080491	-	0
1080493	-	0
1080494	-	0
1080495	-	0
1080498	-	0
1080500	-	0
1080504	-	0
1080508	-	0
1080512	-	0
1080518	-	0
1080524	-	0
1080525	-	1
1080526	-	0
1080533	-	0
1080537	-	0
1080552	-	0
1080553	-	0
1080556	-	0
1080558	-	0
1080559	-	0
1080563	-	0
1080566	-	0
1080568	-	1
1080570	-	1
1080572	-	0
1080574	-	0
1080576	-	0
1080579	-	0
1080582	-	0
1080586	-	0
1080591	-	0
1080595	-	0
1080599	-	0
1080600	-	1
1080601	-	0
1080602	-	0
1080609	-	0
1080619	-	0
1080620	-	1
1080622	-	0
1080625	-	0
1080633	-	0
1080635	-	0
1080646	-	0
1080654	-	0
1080655	-	0
1080657	-	0
1080662	-	0
1080664	-	0
1080666	-	1
1080668	-	0
1080669	-	0
1080671	-	0
1080672	-	0
1080681	-	0
1080682	-	0
1080684	-	0
1080685	-	0
1080689	-	0
1080692	-	0
1080699	-	0
1080702	-	0
1080707	-	0
1080708	-	0
1080710	-	0
1080711	-	0
1080712	-	0
1080714	-	0
1080721	-	0
1080724	-	0
1080733	-	0
1080734	-	0
1080738	-	0
1080741	-	0
1080743	-	0
1080745	-	1
1080747	-	0
1080750	-	0
1080753	-	0
1080758	-	0
1080762	-	0
1080765	-	0
1080767	-	0
1080772	-	0
1080773	-	0
1080774	-	1
1080776	-	0
1080777	-	0
1080785	-	0
1080797	-	0
1080800	-	0
1080803	-	0
1080806	+	0
1080809	-	0
1080810	-	0
1080813	-	0
1080816	-	0
1080819	-	0
1080829	-	0
1080830	-	0
1080831	-	0
1080837	-	0
1080839	-	0
1080840	-	0
1080843	-	0
1080845	-	0
1080846	-	0
1080847	-	0
1080850	-	0
1080853	-	0
1080854	-	0
1080855	-	0
1080856	-	0
1080858	-	0
1080864	-	0
1080867	-	0
1080869	-	0
1080870	-	0
1080874	-	0
1080876	-	0
1080877	-	0
1080879	-	0
1080880	-	0
1080882	-	0
1080892	-	0
1080894	-	0
1080896	-	0
1080898	-	0
1080903	-	0
1080909	-	0
1080910	-	0
1080916	-	1
1080917	-	0
1080920	-	0
1080921	-	0
1080922	-	0
1080923	-	1
1080925	-	0
1080930	-	0
1080932	-	0
1080942	-	0
1080943	-	0
1080949	-	0
1080951	-	0
1080952	-	0
1080953	-	0
1080954	-	0
1080958	-	0
1080960	-	0
1080963	-	0
1080970	-	0
1080972	-	0
1080973	-	0
1080980	-	0
1080983	-	0
1080987	-	0
1080988	-	0
1080990	-	0
1080991	-	0
1080992	-	0
1080993	-	0
1080999	-	0
1081003	-	0
1081005	-	0
1081007	-	0
1081008	-	0
1081009	-	0
1081010	-	0
1081011	-	1
1081017	-	0
1081018	-	0
1081019	-	0
1081027	-	0
1081028	-	0
1081031	-	0
1081032	-	0
1081033	-	1
1081034	-	0
1081037	-	0
1081038	-	0
1081039	-	0
1081042	-	0
1081043	-	0
1081045	-	0
1081046	-	0
1081047	-	0
1081049	-	0
1081055	-	0
1081056	-	0
1081058	-	0
1081061	-	0
1081062	-	0
1081063	-	0
1081065	-	1
1081067	-	0
1081070	-	0
1081071	-	0
1081072	-	0
1081073	-	1
1081074	-	1
1081078	-	0
1081079	-	0
1081085	-	0
1081087	-	0
1081088	-	0
1081093	-	0
1081094	-	0
1081098	-	0
1081104	-	0
1081108	-	0
1081110	-	0
1081111	-	0
1081115	-	0
1081116	-	3
1081117	-	0
1081118	-	0
1081120	-	0
1081122	-	0
1081123	-	2
1081124	-	2
1081125	-	1
1081126	-	1
1081127	-	1
1081129	-	0
1081130	-	2
1081138	-	0
1081144	-	0
1081145	-	1
1081149	-	0
1081159	-	0
1081160	-	1
1081161	-	2
1081162	-	2
1081163	-	2
1081164	-	10
1081165	-	12
1081166	-	1
1081167	-	2
1081168	-	1
1081169	-	0
1081171	-	0
1081173	-	0
1081174	-	0
1081175	-	0
1081178	-	0
1081181	-	0
1081182	-	0
1081186	-	0
1081187	-	0
1081188	-	0
1081189	-	0
1081193	-	0
1081194	-	0
1081195	-	0
1081196	-	0
1081201	-	0
1081202	-	0
1081203	-	0
1081207	-	0
1081210	-	0
1081215	-	0
1081226	-	0
1081228	-	0
1081233	-	0
1081235	-	0
1081237	-	0
1081241	-	0
1081251	-	0
1081253	-	0
1081261	-	0
1081269	-	0
1081271	-	0
1081272	-	0
1081274	-	0
1081277	-	0
1081280	-	0
1081297	-	0
1081298	-	0
1081303	-	0
1081305	-	0
1081311	-	0
1081312	-	0
1081321	-	0
1081346	-	0
1081349	-	1
1081350	-	0
1081353	-	0
1081357	-	1
1081359	-	0
1081360	-	0
1081361	-	0
1081368	-	0
1081374	-	0
1081386	-	0
1081398	-	0
1081402	-	0
1081405	-	0
1081410	-	0
1081416	-	0
1081421	-	0
1081424	-	0
1081426	-	1
1081432	-	0
1081433	-	0
1081438	-	0
1081441	-	0
1081447	-	0
1081448	-	0
1081451	-	0
1081454	-	0
1081460	-	0
1081461	-	0
1081463	-	0
1081464	-	0
1081465	-	1
1081466	-	0
1081467	-	0
1081469	-	0
1081473	-	0
1081474	-	0
1081475	-	0
1081476	-	0
1081478	-	0
1081479	-	0
1081481	-	1
1081482	-	0
1081483	-	0
1081484	-	0
1081485	-	0
1081486	-	0
1081488	-	1
1081489	-	0
1081490	-	0
1081497	-	0
1081498	-	0
1081499	-	0
1081502	-	1
1081503	-	0
1081505	-	0
1081506	-	0
1081510	-	0
1081512	-	0
1081513	-	0
1081514	-	0
1081517	-	1
1081519	-	0
1081520	-	0
1081523	-	1
1081524	-	1
1081525	-	0
1081527	-	0
1081528	-	0
1081529	-	0
1081535	-	0
1081536	-	0
1081537	-	0
1081538	-	1
1081539	-	1
1081544	-	0
1081545	-	0
1081550	-	0
1081551	-	0
1081555	-	0
1081556	-	0
1081557	-	0
1081558	-	0
1081560	-	0
1081561	-	0
1081562	-	0
1081563	-	0
1081564	-	2
1081565	-	0
1081566	-	0
1081567	-	1
1081568	-	1
1081570	+	0
1081573	-	0
1081574	-	0
1081575	-	0
1081576	-	0
1081579	-	0
1081580	-	0
1081581	-	0
1081583	-	0
1081587	-	0
1081592	-	0
1081593	-	0
1081598	-	1
1081599	-	0
1081602	-	0
1081604	-	0
1081608	-	0
1081610	-	0
1081611	-	0
1081612	-	0
1081617	-	0
1081618	-	0
1081620	-	0
1081621	-	0
1081623	-	0
1081626	-	0
1081627	-	0
1081628	-	0
1081629	-	1
1081630	-	0
1081633	-	0
1081635	-	0
1081638	-	1
1081639	-	2
1081640	-	0
1081641	-	0
1081642	-	0
1081643	-	0
1081644	-	0
1081646	-	0
1081648	-	0
1081649	-	0
1081652	-	0
1081657	-	0
1081659	-	0
1081661	-	0
1081664	-	0
1081667	-	0
1081673	-	0
1081676	-	0
1081677	-	0
1081680	-	0
1081681	-	0
1081682	-	0
1081683	-	0
1081684	-	0
1081685	-	0
1081686	-	1
1081687	-	0
1081689	-	0
1081691	-	0
1081694	-	0
1081707	-	0
1081708	-	0
1081712	-	1
1081714	-	0
1081716	-	0
1081723	-	0
1081724	-	0
1081727	-	0
1081728	-	0
1081729	-	0
1081733	-	0
1081736	-	0
1081737	-	1
1081744	-	0
1081755	-	0
1081763	-	0
1081768	-	0
1081775	-	1
1081775	+	0
1081775	-	1
1081775	+	0
1081776	-	0
1081781	-	0
1081787	-	0
1081790	-	0
1081796	-	0
1081800	-	0
1081801	-	0
1081805	+	0
1081810	-	0
1081811	-	1
1081813	-	0
1081818	-	0
1081820	-	0
1081823	-	2
1081826	-	0
1081832	-	0
1081833	-	0
1081834	-	0
1081835	-	0
1081838	-	0
1081841	-	0
1081842	-	0
1081852	-	0
1081855	-	0
1081860	-	0
1081861	-	0
1081862	-	0
1081864	-	0
1081865	-	0
1081866	-	0
1081870	-	0
1081872	-	0
1081878	-	0
1081879	-	0
1081881	-	0
1081883	-	0
1081887	-	0
1081889	-	0
1081890	-	0
1081895	-	0
1081896	-	0
1081898	-	0
1081905	-	0
1081906	-	0
1081913	-	1
1081914	-	0
1081915	-	0
1081917	-	0
1081919	-	0
1081920	-	0
1081921	-	0
1081928	-	0
1081929	-	0
1081934	-	0
1081940	-	0
1081943	-	0
1081946	-	0
1081952	-	0
1081953	-	0
1081954	-	0
1081956	-	0
1081958	-	0
1081959	-	0
1081960	-	0
1081962	-	0
1081963	-	0
1081966	-	0
1081967	-	0
1081971	-	0
1081972	-	0
1081974	-	0
1081977	-	0
1081979	-	0
1081983	-	0
1081984	-	1
1081986	-	0
1081987	-	0
1081989	-	0
1081990	-	0
1081991	-	0
1081995	-	0
1082005	-	0
1082010	-	0
1082024	-	0
1082025	-	0
1082027	-	0
1082028	-	0
1082030	-	0
1082033	-	0
1082036	-	0
1082037	-	0
1082039	-	0
1082044	-	0
1082045	-	1
1082047	-	0
1082048	-	0
1082049	-	0
1082050	-	0
1082052	-	0
1082062	-	0
1082063	-	0
1082066	-	0
1082069	-	0
1082074	-	0
1082084	-	0
1082085	-	0
1082087	-	0
1082090	-	0
1082091	-	0
1082093	-	0
1082095	-	0
1082097	-	0
1082098	-	0
1082099	-	0
1082102	-	0
1082109	-	0
1082112	-	0
1082116	-	0
1082117	-	0
1082119	-	0
1082126	-	0
1082128	-	0
1082130	-	0
1082131	-	0
1082132	-	1
1082134	-	0
1082135	-	0
1082136	-	1
1082137	-	0
1082138	-	0
1082142	-	0
1082145	-	0
1082146	-	0
1082149	-	0
1082152	-	0
1082153	-	0
1082155	-	0
1082156	-	0
1082159	-	0
1082162	-	1
1082163	-	0
1082165	-	0
1082166	-	0
1082170	-	0
1082172	-	0
1082177	-	1
1082178	-	1
1082180	-	0
1082183	-	0
1082184	-	1
1082185	-	2
1082186	-	0
1082189	-	0
1082197	-	0
1082198	-	0
1082199	-	0
1082207	-	0
1082210	-	0
1082211	-	0
1082213	-	0
1082215	-	0
1082220	-	0
1082221	-	0
1082223	-	0
1082228	-	0
1082230	-	0
1082231	-	0
1082235	-	0
1082240	-	0
1082250	-	0
1082251	-	0
1082256	-	0
1082257	-	0
1082258	-	0
1082259	-	0
1082264	-	0
1082268	-	0
1082270	-	0
1082272	-	0
1082274	-	0
1082277	-	0
1082278	-	0
1082279	-	0
1082280	-	0
1082286	-	1
1082287	-	0
1082289	-	0
1082290	-	1
1082296	-	0
1082309	-	0
1082316	-	0
1082318	-	0
1082319	-	0
1082330	-	0
1082332	-	0
1082341	-	0
1082342	-	0
1082343	-	0
1082348	-	0
1082350	-	0
1082353	-	0
1082354	-	0
1082356	-	0
1082357	-	0
1082358	-	0
1082361	-	0
1082371	-	0
1082372	-	1
1082376	-	0
1082377	-	0
1082380	-	1
1082381	-	0
1082382	-	0
1082384	-	0
1082385	-	0
1082386	-	1
1082391	-	0
1082392	-	1
1082398	-	0
1082403	-	0
1082404	-	0
1082408	-	0
1082409	-	0
1082411	-	0
1082414	-	0
1082415	-	0
1082419	-	0
1082424	-	0
1082433	-	0
1082446	-	0
1082447	-	0
1082450	-	0
1082456	-	0
1082458	-	0
1082459	-	0
1082460	-	0
1082461	-	0
1082462	-	0
1082466	-	0
1082467	-	0
1082468	-	0
1082473	-	0
1082474	-	0
1082475	-	0
1082483	-	0
1082485	-	0
1082487	-	1
1082488	-	0
1082490	-	0
1082492	-	0
