Gene_Id	Homologs
lmo2054	Listeria monocytogenes EGD;LMON_RS10675;WP_003726138.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10375;WP_003726138.1;1.0;;
lmo1185	Listeria monocytogenes EGD;LMON_RS05875;WP_003721583.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05875;WP_003721583.1;1.0;;
lmo1460	Listeria monocytogenes EGD;LMON_RS07570;WP_003730435.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07265;WP_003730435.1;1.0;;
lmo1657	Listeria monocytogenes EGD;LMON_RS08560;WP_003733232.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS08260;WP_003733232.1;1.0;;
lmo2416	Listeria monocytogenes EGD;LMON_RS12315;WP_003722444.1;0.9972067;;Listeria monocytogenes 10403S;LMRG_RS12265;WP_003722444.1;0.9972067;;
lmo2712	Listeria monocytogenes EGD;LMON_RS13875;WP_014931034.1;0.99603176;;Listeria monocytogenes 10403S;LMRG_RS13825;WP_014601200.1;0.9980159;;
lmo0218	Listeria monocytogenes EGD;LMON_RS01055;WP_003723740.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS01055;WP_003723740.1;1.0;;
lmo0503	Listeria monocytogenes EGD;LMON_RS02515;WP_003733191.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS02515;WP_003733191.1;1.0;;
lmo0402	Listeria monocytogenes EGD;LMON_RS02075;WP_010989451.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS02075;WP_010989451.1;1.0;;
lmo0966	Listeria monocytogenes EGD;LMON_RS04865;WP_003722787.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04865;WP_003722787.1;1.0;;
lmo2747	Listeria monocytogenes EGD;LMON_RS14050;WP_003722107.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS14000;WP_003722107.1;1.0;;
lmo0142a	Listeria monocytogenes EGD;LMON_RS00725;WP_014600388.1;0.42105263;;Listeria monocytogenes 10403S;LMRG_RS00725;WP_014600388.1;0.42105263;;
lmo0735	Listeria monocytogenes EGD;LMON_RS03690;WP_003721855.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03690;WP_003721855.1;1.0;;
lmo1877	Listeria monocytogenes EGD;LMON_RS09785;WP_014600958.1;0.96948355;;Listeria monocytogenes 10403S;LMRG_RS09485;WP_014600958.1;0.96948355;;
lmo2152	Listeria monocytogenes EGD;LMON_RS11220;WP_003722276.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10920;WP_003722276.1;1.0;;
lmo1559	Listeria monocytogenes EGD;LMON_RS08065;WP_014600859.1;0.9953125;;Listeria monocytogenes 10403S;LMRG_RS07760;WP_014600859.1;0.9953125;;
lmo0038	Listeria monocytogenes EGD;LMON_RS00190;WP_014600349.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00190;WP_014600349.1;1.0;;
lmo2823	Listeria monocytogenes EGD;LMON_RS14410;WP_014601240.1;0.9903148;;Listeria monocytogenes 10403S;LMRG_RS14365;WP_014601240.1;0.9903148;;
lmo0912	Listeria monocytogenes EGD;LMON_RS04595;WP_003721480.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04595;WP_003721480.1;1.0;;
lmo2228	Listeria monocytogenes EGD;LMON_RS11600;WP_003740815.1;0.93846154;;Listeria monocytogenes 10403S;LMRG_RS11300;WP_003740815.1;0.93846154;;
lmo0615	Listeria monocytogenes EGD;LMON_RS03080;WP_003722811.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03080;WP_003722811.1;1.0;;
lmo0869	Listeria monocytogenes EGD;LMON_RS04350;WP_014600662.1;0.9879518;;Listeria monocytogenes 10403S;LMRG_RS04350;WP_014600662.1;0.9879518;;
lmo1473	Listeria monocytogenes EGD;LMON_RS07635;WP_003721980.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07330;WP_003721980.1;1.0;;
lmo1604	Listeria monocytogenes EGD;LMON_RS08295;WP_003723569.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07990;WP_003723569.1;1.0;;
lmo2568	Listeria monocytogenes EGD;LMON_RS13080;WP_003729275.1;0.99065423;;Listeria monocytogenes 10403S;LMRG_RS13030;WP_003729275.1;0.99065423;;
lmo0551	Listeria monocytogenes EGD;LMON_RS02755;WP_003721345.1;0.99642855;;Listeria monocytogenes 10403S;LMRG_RS02755;WP_003721345.1;0.99642855;;
lmo0460	
lmo0516	Listeria monocytogenes EGD;LMON_RS02580;WP_014600551.1;0.9894958;;Listeria monocytogenes 10403S;LMRG_RS02580;WP_014600551.1;0.9894958;;
lmo2325a	
lmo2326	Listeria monocytogenes 10403S;LMRG_RS11715;WP_014601099.1;0.9569892;;
lmo0770	Listeria monocytogenes EGD;LMON_RS03865;WP_003732919.1;0.99462366;;Listeria monocytogenes 10403S;LMRG_RS03865;WP_003732919.1;0.99462366;;
lmo1011	Listeria monocytogenes EGD;LMON_RS05095;WP_003722875.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05095;WP_003722875.1;1.0;;
lmo1264	Listeria monocytogenes EGD;LMON_RS06590;WP_010989719.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06285;WP_010989719.1;1.0;;
lmo1702	Listeria monocytogenes EGD;LMON_RS08905;WP_014600911.1;0.9548872;;Listeria monocytogenes 10403S;LMRG_RS08605;WP_014600911.1;0.9548872;;
lmo2165	Listeria monocytogenes EGD;LMON_RS11285;WP_003722289.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10985;WP_003722289.1;1.0;;
lmo0051	Listeria monocytogenes EGD;LMON_RS00255;WP_003721674.1;1.0;;
lmo0096	Listeria monocytogenes EGD;LMON_RS00470;WP_003721722.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00470;WP_003721722.1;1.0;;
lmo0326	Listeria monocytogenes EGD;LMON_RS01695;WP_014600473.1;0.94482756;;Listeria monocytogenes 10403S;LMRG_RS01695;WP_014600473.1;0.94482756;;
lmo2788	Listeria monocytogenes EGD;LMON_RS14240;WP_014601225.1;0.9963768;;Listeria monocytogenes 10403S;LMRG_RS14195;WP_014601225.1;0.9963768;;
lmo0672	Listeria monocytogenes EGD;LMON_RS03375;WP_003721792.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03375;WP_003721792.1;1.0;;
lmo1109	
lmo2263	Listeria monocytogenes EGD;LMON_RS11775;WP_077345996.1;0.99288255;;Listeria monocytogenes 10403S;LMRG_RS11475;WP_077345996.1;0.99288255;;
lmo0877	Listeria monocytogenes EGD;LMON_RS04390;WP_014600665.1;0.9876033;;Listeria monocytogenes 10403S;LMRG_RS04390;WP_014600665.1;0.9876033;;
lmo2626	Listeria monocytogenes EGD;LMON_RS13435;WP_003720944.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13385;WP_003720944.1;1.0;;
lmo1800	Listeria monocytogenes EGD;LMON_RS09405;WP_003733102.1;0.9966443;;Listeria monocytogenes 10403S;LMRG_RS09105;WP_003733102.1;0.9966443;;
lmo1438	Listeria monocytogenes EGD;LMON_RS07460;WP_014600829.1;0.99861306;;Listeria monocytogenes 10403S;LMRG_RS07155;WP_014600829.1;0.99861306;;
lmo2032	Listeria monocytogenes EGD;LMON_RS10565;WP_003731982.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10265;WP_003731982.1;1.0;;
lmo1207	Listeria monocytogenes EGD;LMON_RS05985;WP_003721605.1;0.94402987;;Listeria monocytogenes 10403S;LMRG_RS05985;WP_003721605.1;0.94402987;;
lmo2690	Listeria monocytogenes EGD;LMON_RS13765;WP_009925488.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13715;WP_009925488.1;1.0;;
lmo0425	Listeria monocytogenes EGD;LMON_RS02185;WP_014600510.1;0.9969372;;Listeria monocytogenes 10403S;LMRG_RS02185;WP_014600510.1;0.9969372;;
lmo0196	Listeria monocytogenes EGD;LMON_RS00945;WP_003722725.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00945;WP_003722725.1;1.0;;
lmo2725	Listeria monocytogenes EGD;LMON_RS13940;WP_014601205.1;0.9955556;;Listeria monocytogenes 10403S;LMRG_RS13890;WP_014601205.1;0.9955556;;
lmo2493	Listeria monocytogenes EGD;LMON_RS12705;WP_003722626.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12655;WP_003722626.1;1.0;;
lmo0713	Listeria monocytogenes EGD;LMON_RS03580;WP_003721834.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03580;WP_003721834.1;1.0;;
lmo2130	Listeria monocytogenes EGD;LMON_RS11075;WP_003731925.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10775;WP_003731925.1;1.0;;
lmo0976	Listeria monocytogenes EGD;LMON_RS04920;WP_003722799.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04920;WP_003722799.1;1.0;;
lmo2362	Listeria monocytogenes EGD;LMON_RS11955;WP_003731850.1;0.99211043;;Listeria monocytogenes 10403S;LMRG_RS11905;WP_003731850.1;0.99211043;;
lmo1899	Listeria monocytogenes EGD;LMON_RS09900;WP_014600960.1;0.9978448;;Listeria monocytogenes 10403S;LMRG_RS09600;WP_014600960.1;0.9978448;;
lmo1305	Listeria monocytogenes EGD;LMON_RS06795;WP_003732809.1;0.99698794;;Listeria monocytogenes 10403S;LMRG_RS06490;WP_003732809.1;0.99698794;;
lmo0294	
lmo1096	Listeria monocytogenes EGD;LMON_RS05520;WP_014600725.1;0.9980695;;Listeria monocytogenes 10403S;LMRG_RS05520;WP_014600725.1;0.9980695;;
lmo0847	Listeria monocytogenes EGD;LMON_RS04240;WP_009917534.1;0.99791664;;Listeria monocytogenes 10403S;LMRG_RS04240;WP_009917534.1;0.99791664;;
lmo1394	Listeria monocytogenes EGD;LMON_RS07240;WP_003723919.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06935;WP_003723919.1;1.0;;
lmo2206	Listeria monocytogenes EGD;LMON_RS11490;WP_003723824.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS11190;WP_003723824.1;1.0;;
lmo2635	Listeria monocytogenes EGD;LMON_RS08660;WP_003723268.1;0.21943574;;Listeria monocytogenes 10403S;LMRG_RS13430;WP_014601176.1;0.9811912;;
lmo1746	Listeria monocytogenes EGD;LMON_RS09120;WP_003722223.1;0.9969651;;Listeria monocytogenes 10403S;LMRG_RS08820;WP_003722223.1;0.9969651;;
lmo0592	Listeria monocytogenes EGD;LMON_RS02960;WP_014600582.1;0.98888886;;Listeria monocytogenes 10403S;LMRG_RS02960;WP_014600582.1;0.98888886;;
lmo2403	Listeria monocytogenes EGD;LMON_RS12250;WP_072215843.1;0.99568033;;Listeria monocytogenes 10403S;LMRG_RS12200;WP_072215843.1;0.99568033;;
lmo1648	
lmo2045	Listeria monocytogenes EGD;LMON_RS10630;WP_003726129.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10330;WP_003726129.1;1.0;;
lmo0529	Listeria monocytogenes EGD;LMON_RS02645;WP_003732671.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS02645;WP_003732671.1;1.0;;
lmo1791	Listeria monocytogenes EGD;LMON_RS09360;WP_003724047.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09060;WP_003724047.1;1.0;;
lmo1447	Listeria monocytogenes EGD;LMON_RS07505;WP_010990125.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07200;WP_010990125.1;1.0;;
lmo2699	Listeria monocytogenes EGD;LMON_RS13810;WP_014601197.1;0.9749104;;Listeria monocytogenes 10403S;LMRG_RS13760;WP_014601197.1;0.9749104;;
lmo0227	Listeria monocytogenes EGD;LMON_RS01105;WP_003723750.1;0.9969789;;Listeria monocytogenes 10403S;LMRG_RS01105;WP_003723750.1;0.9969789;;
lmo0494	Listeria monocytogenes EGD;LMON_RS02470;WP_003721280.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS02470;WP_003721280.1;1.0;;
lmo1033	Listeria monocytogenes EGD;LMON_RS05205;WP_003732677.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05205;WP_003732677.1;1.0;;
lmo2143	Listeria monocytogenes EGD;LMON_RS11165;WP_003734057.1;0.9982759;;Listeria monocytogenes 10403S;LMRG_RS10865;WP_003734057.1;0.9982759;;
lmo0748	Listeria monocytogenes EGD;LMON_RS03755;WP_003733768.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03755;WP_003733768.1;1.0;;
lmo1550	Listeria monocytogenes EGD;LMON_RS08020;WP_012951646.1;0.9957627;;Listeria monocytogenes 10403S;LMRG_RS07715;WP_012951646.1;0.9957627;;
lmo2600	Listeria monocytogenes EGD;LMON_RS13305;WP_003728531.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13255;WP_003728531.1;1.0;;
lmo0047	Listeria monocytogenes EGD;LMON_RS00235;WP_003721670.1;0.9950739;;Listeria monocytogenes 10403S;LMRG_RS00235;WP_003721670.1;0.9950739;;
lmo2854	Listeria monocytogenes EGD;LMON_RS14565;WP_003723726.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS14520;WP_003723726.1;1.0;;
lmo1890	Listeria monocytogenes EGD;LMON_RS09855;WP_003723000.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09555;WP_003723000.1;1.0;;
lmo0393	Listeria monocytogenes EGD;LMON_RS02030;WP_003723105.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS02030;WP_003723105.1;1.0;;
lmo0899	Listeria monocytogenes EGD;LMON_RS04500;WP_003721466.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04500;WP_003721466.1;1.0;;
lmo0070	Listeria monocytogenes EGD;LMON_RS14600;WP_077316656.1;0.39583334;;Listeria monocytogenes 10403S;LMRG_RS14560;WP_077316656.1;0.39583334;;
lmo0650	Listeria monocytogenes EGD;LMON_RS03265;WP_010989537.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03265;WP_010989537.1;1.0;;
lmo2241	Listeria monocytogenes EGD;LMON_RS11665;WP_003723373.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS11365;WP_003723373.1;1.0;;
lmo1131	Listeria monocytogenes EGD;LMON_RS05605;WP_014600742.1;0.9894921;;Listeria monocytogenes 10403S;LMRG_RS05605;WP_014600742.1;0.9894921;;
lmo2480	Listeria monocytogenes EGD;LMON_RS12640;WP_003722612.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12590;WP_003722612.1;1.0;;
lmo2010	Listeria monocytogenes EGD;LMON_RS10455;WP_003723174.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10155;WP_003723174.1;1.0;;
lmo2756	Listeria monocytogenes EGD;LMON_RS14095;WP_014601215.1;0.9930265;;Listeria monocytogenes 10403S;LMRG_RS14045;WP_014601215.1;0.9930265;;
lmo2340	Listeria monocytogenes EGD;LMON_RS11845;WP_003727733.1;0.9966997;;Listeria monocytogenes 10403S;LMRG_RS11795;WP_003727733.1;0.9966997;;
lmo2385	Listeria monocytogenes EGD;LMON_RS12160;WP_003722411.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12110;WP_003722411.1;1.0;;
lmo1229	Listeria monocytogenes EGD;LMON_RS06095;WP_022741830.1;0.9885057;;Listeria monocytogenes 10403S;LMRG_RS06095;WP_022741830.1;0.9885057;;
lmo2108	Listeria monocytogenes EGD;LMON_RS10965;WP_014601018.1;0.9496021;;Listeria monocytogenes 10403S;LMRG_RS10665;WP_014601018.1;0.9496021;;
lmo0998	Listeria monocytogenes EGD;LMON_RS05030;WP_003732447.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05030;WP_003732447.1;1.0;;
lmo2515	Listeria monocytogenes EGD;LMON_RS12815;WP_003722647.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12765;WP_003722647.1;1.0;;
lmo1515	Listeria monocytogenes 10403S;LMRG_RS07540;WP_003732594.1;1.0;;
lmo1693	Listeria monocytogenes EGD;LMON_RS08860;WP_014600908.1;0.9962825;;Listeria monocytogenes 10403S;LMRG_RS08560;WP_014600908.1;0.9962825;;
lmo1925	Listeria monocytogenes EGD;LMON_RS10030;WP_014600967.1;0.9583333;;Listeria monocytogenes 10403S;LMRG_RS09730;WP_014600967.1;0.9583333;;
lmo1327	Listeria monocytogenes EGD;LMON_RS06905;WP_003719600.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06600;WP_003719600.1;1.0;;
lmo0168	Listeria monocytogenes EGD;LMON_RS00810;WP_003723495.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00810;WP_003723495.1;1.0;;
lmo1118	
lmo0317	Listeria monocytogenes EGD;LMON_RS01655;WP_014600467.1;0.9513109;;Listeria monocytogenes 10403S;LMRG_RS01655;WP_014600467.1;0.9513109;;
lmo2613	Listeria monocytogenes EGD;LMON_RS13370;WP_003723680.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13320;WP_003723680.1;1.0;;
lmo0824	Listeria monocytogenes EGD;LMON_RS04135;WP_014600648.1;0.98136646;;Listeria monocytogenes 10403S;LMRG_RS04135;WP_014600648.1;0.98136646;;
lmo0105	Listeria monocytogenes EGD;LMON_RS00515;WP_077346005.1;0.99603176;;Listeria monocytogenes 10403S;LMRG_RS00515;WP_077346005.1;0.99603176;;
lmo1670	Listeria monocytogenes EGD;LMON_RS08625;WP_003723261.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS08325;WP_003723261.1;1.0;;
lmo1813	Listeria monocytogenes EGD;LMON_RS09470;WP_003733097.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09170;WP_003733097.1;1.0;;
lmo0761	Listeria monocytogenes EGD;LMON_RS03820;WP_014600623.1;0.99029124;;Listeria monocytogenes 10403S;LMRG_RS03820;WP_014600623.1;0.99029124;;
lmo2425	Listeria monocytogenes EGD;LMON_RS12360;WP_003723327.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12310;WP_003723327.1;1.0;;
lmo0507	Listeria monocytogenes EGD;LMON_RS02535;WP_003721293.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS02535;WP_003721293.1;1.0;;
lmo2023	Listeria monocytogenes EGD;LMON_RS10520;WP_014600988.1;0.9504132;;Listeria monocytogenes 10403S;LMRG_RS10220;WP_014600988.1;0.9504132;;
lmo1425	Listeria monocytogenes EGD;LMON_RS07395;WP_003721930.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07090;WP_003721930.1;1.0;;
lmo2375	Listeria monocytogenes EGD;LMON_RS12110;WP_014601113.1;0.9847328;;Listeria monocytogenes 10403S;LMRG_RS12060;WP_014601113.1;0.9847328;;
lmo1216	Listeria monocytogenes EGD;LMON_RS06030;WP_022741829.1;0.9969512;;Listeria monocytogenes 10403S;LMRG_RS06030;WP_022741829.1;0.9969512;;
lmo2121	Listeria monocytogenes EGD;LMON_RS11030;WP_014931002.1;0.9920319;;Listeria monocytogenes 10403S;LMRG_RS10730;WP_014601023.1;0.9907039;;
lmo0205	Listeria monocytogenes EGD;LMON_RS00990;WP_014930805.1;0.9930796;;Listeria monocytogenes 10403S;LMRG_RS00990;WP_014930805.1;0.9930796;;
lmo0726	
lmo0471	
lmo2578	Listeria monocytogenes EGD;LMON_RS13130;WP_014601159.1;0.9896907;;Listeria monocytogenes 10403S;LMRG_RS13080;WP_014601159.1;0.9896907;;
lmo0416	Listeria monocytogenes EGD;LMON_RS02140;WP_003722966.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS02140;WP_003722966.1;1.0;;
lmo1912	Listeria monocytogenes EGD;LMON_RS09965;WP_003732050.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09665;WP_003732050.1;1.0;;
lmo1572	Listeria monocytogenes EGD;LMON_RS08130;WP_014600864.1;0.9779874;;Listeria monocytogenes 10403S;LMRG_RS07825;WP_014600864.1;0.9779874;;
lmo2832	Listeria monocytogenes EGD;LMON_RS14455;WP_014601244.1;0.98123324;;Listeria monocytogenes 10403S;LMRG_RS14410;WP_014601244.1;0.98123324;;
lmo0921	Listeria monocytogenes EGD;LMON_RS04640;WP_003721489.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04640;WP_003721489.1;1.0;;
lmo0628	Listeria monocytogenes EGD;LMON_RS03145;WP_009932137.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03145;WP_009932137.1;1.0;;
lmo1988	Listeria monocytogenes EGD;LMON_RS10345;WP_009925267.1;0.99714285;;Listeria monocytogenes 10403S;LMRG_RS10045;WP_009925267.1;0.99714285;;
lmo0860	Listeria monocytogenes EGD;LMON_RS04305;WP_003724790.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04305;WP_003724790.1;1.0;;
lmo1153	Listeria monocytogenes EGD;LMON_RS05715;WP_008947521.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05715;WP_008947521.1;1.0;;
lmo2219	Listeria monocytogenes EGD;LMON_RS11555;WP_003724025.1;0.99658704;;Listeria monocytogenes 10403S;LMRG_RS11255;WP_003724025.1;0.99658704;;
lmo1635	Listeria monocytogenes EGD;LMON_RS08450;WP_003724040.1;0.9929578;;Listeria monocytogenes 10403S;LMRG_RS08150;WP_003724040.1;0.9929578;;
lmo2502	Listeria monocytogenes EGD;LMON_RS12750;WP_003722635.1;0.9974425;;Listeria monocytogenes 10403S;LMRG_RS12700;WP_003722635.1;0.9974425;;
lmo2734	Listeria monocytogenes EGD;LMON_RS13985;WP_014601209.1;0.9897959;;Listeria monocytogenes 10403S;LMRG_RS13935;WP_014601209.1;0.9897959;;
lmo0281	Listeria monocytogenes EGD;LMON_RS01460;WP_014600441.1;0.9596413;;Listeria monocytogenes 10403S;LMRG_RS01460;WP_014600441.1;0.9596413;;
lmo2317	Listeria monocytogenes 10403S;LMRG_RS11675;WP_014601093.1;0.3919753;;
lmo0380	Listeria monocytogenes EGD;LMON_RS01965;WP_009924297.1;0.8995215;;Listeria monocytogenes 10403S;LMRG_RS01965;WP_009924297.1;0.8995215;;
lmo0158	Listeria monocytogenes EGD;LMON_RS00760;WP_014600393.1;0.9962963;;Listeria monocytogenes 10403S;LMRG_RS00760;WP_014600393.1;0.9962963;;
lmo1251	Listeria monocytogenes EGD;LMON_RS06515;WP_003723549.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06210;WP_003723549.1;1.0;;
lmo1866	Listeria monocytogenes EGD;LMON_RS09735;WP_009933160.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09435;WP_009933160.1;1.0;;
lmo1020	Listeria monocytogenes EGD;LMON_RS05140;WP_003734006.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05140;WP_003734006.1;1.0;;
lmo2086	Listeria monocytogenes EGD;LMON_RS10840;WP_014601011.1;0.9669031;;Listeria monocytogenes 10403S;LMRG_RS10540;WP_014601011.1;0.9669031;;
lmo1768	Listeria monocytogenes EGD;LMON_RS09230;WP_003722245.1;0.99578947;;Listeria monocytogenes 10403S;LMRG_RS08930;WP_003722245.1;0.99578947;;
lmo1537	Listeria monocytogenes EGD;LMON_RS07955;WP_003724114.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07650;WP_003724114.1;1.0;;
lmo1349	Listeria monocytogenes EGD;LMON_RS07015;WP_014600805.1;0.99776787;;Listeria monocytogenes 10403S;LMRG_RS06710;WP_014600805.1;0.99776787;;
lmo0060	Listeria monocytogenes EGD;LMON_RS00305;WP_014930786.1;0.98994976;;
lmo2550	Listeria monocytogenes EGD;LMON_RS12990;WP_003724106.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12940;WP_003724106.1;1.0;;
lmo1140	Listeria monocytogenes EGD;LMON_RS05650;WP_009912224.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05650;WP_009912224.1;1.0;;
lmo2001	Listeria monocytogenes EGD;LMON_RS10410;WP_003723164.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10110;WP_003723164.1;1.0;;
lmo2254	Listeria monocytogenes EGD;LMON_RS11730;WP_003733871.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS11430;WP_003733871.1;1.0;;
lmo1956	Listeria monocytogenes EGD;LMON_RS10185;WP_003732028.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09885;WP_003732028.1;1.0;;
lmo0886	Listeria monocytogenes EGD;LMON_RS04435;WP_014600669.1;0.98913044;;Listeria monocytogenes 10403S;LMRG_RS04435;WP_014600669.1;0.98913044;;
lmo2595	
lmo0739	Listeria monocytogenes EGD;LMON_RS03710;WP_014600616.1;0.9978118;;Listeria monocytogenes 10403S;LMRG_RS03710;WP_014600616.1;0.9978118;;
lmo0335	Listeria monocytogenes EGD;LMON_RS01730;WP_003721256.1;0.9893617;;Listeria monocytogenes 10403S;LMRG_RS01730;WP_003721256.1;0.9893617;;
lmo0485	Listeria monocytogenes EGD;LMON_RS02425;WP_014600537.1;0.9895288;;Listeria monocytogenes 10403S;LMRG_RS02425;WP_014600537.1;0.9895288;;
lmo0079	Listeria monocytogenes EGD;LMON_RS00690;WP_014600385.1;0.33739838;;Listeria monocytogenes 10403S;LMRG_RS00690;WP_014600385.1;0.33739838;;
lmo0985	Listeria monocytogenes EGD;LMON_RS04965;WP_003722850.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04965;WP_003722850.1;1.0;;
lmo2353	Listeria monocytogenes EGD;LMON_RS11910;WP_009932388.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS11860;WP_009932388.1;1.0;;
lmo2099	Listeria monocytogenes EGD;LMON_RS10905;WP_003722356.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10605;WP_003722356.1;1.0;;
lmo1238	Listeria monocytogenes EGD;LMON_RS06140;WP_003732780.1;0.99596775;;Listeria monocytogenes 10403S;LMRG_RS06140;WP_003732780.1;0.99596775;;
lmo1283	Listeria monocytogenes EGD;LMON_RS06685;WP_009932949.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06380;WP_009932949.1;1.0;;
lmo2694	Listeria monocytogenes EGD;LMON_RS13785;WP_014601195.1;0.9956427;;Listeria monocytogenes 10403S;LMRG_RS13735;WP_014601195.1;0.9956427;;
lmo1684	Listeria monocytogenes EGD;LMON_RS08815;WP_014600903.1;0.98402554;;Listeria monocytogenes 10403S;LMRG_RS08515;WP_014600903.1;0.98402554;;
lmo1857	Listeria monocytogenes EGD;LMON_RS09690;WP_003720177.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09390;WP_003720177.1;1.0;;
lmo0016	Listeria monocytogenes EGD;LMON_RS00080;WP_003721632.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00080;WP_003721632.1;1.0;;
lmo0704	Listeria monocytogenes EGD;LMON_RS03535;WP_009916692.1;0.9929578;;Listeria monocytogenes 10403S;LMRG_RS03535;WP_009916692.1;0.9929578;;
lmo1506	Listeria monocytogenes EGD;LMON_RS07800;WP_014600846.1;0.9680639;;Listeria monocytogenes 10403S;LMRG_RS07495;WP_014600846.1;0.9680639;;
