Elements	begin	end	length	strand	type	details	synonim
LMON_RS10840	2163234.0	2164505.0	1272.0	-	Gene		
LMON_RS10845	2165140.0	2166471.0	1332.0	-	Gene		
LMON_RS10850	2166481.0	2167071.0	591.0	-	Gene		
LMON_RS10855	2167182.0	2168225.0	1044.0	-	Gene		
LMON_RS10860	2168440.0	2169654.0	1215.0	+	Gene		
LMON_RS10865	2169658.0	2171028.0	1371.0	+	Gene		
LMON_RS10870	2171196.0	2172719.0	1524.0	+	Gene		
LMON_RS10875	2172763.0	2172960.0	198.0	-	Gene		
LMON_RS10880	2172964.0	2173614.0	651.0	-	Gene		
LMON_RS10885	2173616.0	2174548.0	933.0	-	Gene		
LMON_RS10890	2174566.0	2175915.0	1350.0	-	Gene		
LMON_RS10895	2175943.0	2176218.0	276.0	-	Gene		
LMON_RS10900	2176224.0	2176691.0	468.0	-	Gene		
LMON_RS10905	2176699.0	2178705.0	2007.0	-	Gene		
LMON_RS10910	2178886.0	2180331.0	1446.0	-	Gene		
LMON_RS14860	2180354.0	2180539.0	186.0	+	Gene		
LMON_RS10915	2180457.0	2181344.0	888.0	+	Gene		
LMON_RS10920	2181346.0	2181912.0	567.0	+	Gene		
LMON_RS10925	2181958.0	2182398.0	441.0	-	Gene		
LMON_RS10930	2182398.0	2183069.0	672.0	-	Gene		
LMON_RS10935	2183420.0	2184397.0	978.0	-	Gene		
LMON_RS10940	2184717.0	2184944.0	228.0	+	Gene		
LMON_RS10945	2184941.0	2186935.0	1995.0	+	Gene		
LMON_RS10950	2186942.0	2187124.0	183.0	+	Gene		
LMON_RS10955	2187154.0	2188008.0	855.0	-	Gene		
LMON_RS10960	2188260.0	2189021.0	762.0	+	Gene		
LMON_RS10965	2189027.0	2190169.0	1143.0	+	Gene		
LMON_RS10970	2190211.0	2191008.0	798.0	+	Gene		
LMON_RS10975	2191095.0	2192051.0	957.0	-	Gene		
LMON_RS10980	2192131.0	2192862.0	732.0	-	Gene		
LMON_RS10985	2192985.0	2193215.0	231.0	+	Gene		
LMON_RS10990	2193299.0	2194054.0	756.0	+	Gene		
LMON_RS10995	2194251.0	2195018.0	768.0	+	Gene		
LMON_RS11000	2195005.0	2196945.0	1941.0	+	Gene		
LMON_RS11005	2196988.0	2197812.0	825.0	-	Gene		
LMON_RS11010	2197873.0	2198334.0	462.0	+	Gene		
LMON_RS11015	2198369.0	2199721.0	1353.0	-	Gene		
LMON_RS14865	2199771.0	2199962.0	192.0	-	Gene		
LMON_RS11020	2199971.0	2201329.0	1359.0	-	Gene		
LMON_RS11025	2201329.0	2202150.0	822.0	-	Gene		
LMON_RS11030	2202325.0	2204586.0	2262.0	-	Gene		
LMON_RS11035	2204602.0	2205435.0	834.0	-	Gene		
LMON_RS11040	2205463.0	2206314.0	852.0	-	Gene		
LMON_RS11045	2206315.0	2207622.0	1308.0	-	Gene		
LMON_RS11050	2207710.0	2208969.0	1260.0	-	Gene		
LMON_RS11055	2209183.0	2210958.0	1776.0	-	Gene		
LMON_RS11060	2211216.0	2211851.0	636.0	+	Gene		
LMON_RS11065	2211887.0	2212852.0	966.0	-	Gene		
LMON_RS11070	2212991.0	2213227.0	237.0	-	Gene		
LMON_RS11075	2213825.0	2215648.0	1824.0	-	Gene		
LMON_RS11080	2215982.0	2216053.0	72.0	+	NcRNA	tRNA	
LMON_RS11085	2216211.0	2216284.0	74.0	+	NcRNA	tRNA	
LMON_RS11090	2216294.0	2216377.0	84.0	+	NcRNA	tRNA	
LMON_RS11095	2216389.0	2216463.0	75.0	+	NcRNA	tRNA	
LMON_RS11100	2216470.0	2216542.0	73.0	+	NcRNA	tRNA	
LMON_RS11105	2216661.0	2217350.0	690.0	-	Gene		
LMON_RS11110	2217829.0	2218539.0	711.0	+	Gene		
LMON_RS11115	2218569.0	2219468.0	900.0	-	Gene		
LMON_RS11120	2219485.0	2220339.0	855.0	-	Gene		
LMON_RS11125	2220357.0	2221451.0	1095.0	-	Gene		
LMON_RS11130	2221468.0	2221779.0	312.0	-	Gene		
LMON_RS11135	2221792.0	2222265.0	474.0	-	Gene		
LMON_RS11140	2222277.0	2223734.0	1458.0	-	Gene		
LMON_RS11145	2223930.0	2224832.0	903.0	+	Gene		
LMON_RS11150	2224825.0	2226060.0	1236.0	+	Gene		
LMON_RS11155	2226077.0	2226550.0	474.0	+	Gene		
LMON_RS11160	2227138.0	2227803.0	666.0	-	Gene		
LMON_RS11165	2228017.0	2229759.0	1743.0	+	Gene		
LMON_RS11175	2229864.0	2231002.0	1139.0	+	Gene		
LMON_RS11180	2231066.0	2231800.0	735.0	-	Gene		
LMON_RS11185	2231915.0	2232931.0	1017.0	-	Gene		
LMON_RS11190	2233000.0	2233854.0	855.0	-	Gene		
LMON_RS11195	2233960.0	2234967.0	1008.0	+	Gene		
LMON_RS11200	2235023.0	2235664.0	642.0	+	Gene		
LMON_RS11205	2235714.0	2236031.0	318.0	-	Gene		
LMON_RS11210	2236230.0	2236406.0	177.0	+	Gene		
LMON_RS11215	2236448.0	2236747.0	300.0	-	Gene		
LMON_RS11220	2236854.0	2237180.0	327.0	-	Gene		
LMON_RS11225	2237177.0	2237614.0	438.0	-	Gene		
LMON_RS11230	2237611.0	2238660.0	1050.0	-	Gene		
LMON_RS11235	2238716.0	2241007.0	2292.0	-	Gene		
LMON_RS11240	2241544.0	2241885.0	342.0	+	Gene		
LMON_RS11245	2241940.0	2243841.0	1902.0	-	Gene		
LMON_RS11250	2243970.0	2244155.0	186.0	-	Gene		
LMON_RS11255	2244249.0	2245298.0	1050.0	-	Gene		
LMON_RS11260	2245321.0	2246289.0	969.0	-	Gene		
LMON_RS11265	2246292.0	2247014.0	723.0	-	Gene		
LMON_RS11270	2247016.0	2247756.0	741.0	-	Gene		
LMON_RS11275	2247772.0	2248848.0	1077.0	-	Gene		
LMON_RS11280	2248923.0	2249801.0	879.0	-	Gene		
LMON_RS11285	2249871.0	2250566.0	696.0	-	Gene		
LMON_RS11290	2250819.0	2251490.0	672.0	-	Gene		
LMON_RS11295	2251556.0	2252173.0	618.0	-	Gene		
LMON_RS11300	2252304.0	2252693.0	390.0	+	Gene		
LMON_RS11305	2252719.0	2252877.0	159.0	+	Gene		
LMON_RS11310	2252922.0	2253851.0	930.0	-	Gene		
LMON_RS11315	2253873.0	2255096.0	1224.0	-	Gene		
LMON_RS11320	2255093.0	2256676.0	1584.0	-	Gene		
LMON_RS11325	2256906.0	2258273.0	1368.0	-	Gene		
LMON_RS11330	2258379.0	2259452.0	1074.0	-	Gene		
LMON_RS11335	2259625.0	2260386.0	762.0	-	Gene		
LMON_RS11340	2260568.0	2261131.0	564.0	+	Gene		
LMON_RS11345	2261237.0	2261584.0	348.0	+	Gene		
LMON_RS11350	2261624.0	2266462.0	4839.0	-	Gene		
LMON_RS11355	2266643.0	2270101.0	3459.0	-	Gene		
LMON_RS11360	2270295.0	2270771.0	477.0	-	Gene		
LMON_RS11365	2270832.0	2271572.0	741.0	-	Gene		
LMON_RS11370	2271576.0	2272355.0	780.0	-	Gene		
LMON_RS11375	2272336.0	2273325.0	990.0	-	Gene		
LMON_RS11380	2273315.0	2274187.0	873.0	-	Gene		
LMON_RS11385	2274274.0	2275983.0	1710.0	-	Gene		
LMON_RS11390	2275998.0	2276621.0	624.0	-	Gene		
LMON_RS11395	2276832.0	2277092.0	261.0	-	Gene		
LMON_RS11400	2277391.0	2279196.0	1806.0	-	Gene		
LMON_RS11405	2279269.0	2280384.0	1116.0	-	Gene		
LMON_RS11410	2280510.0	2281163.0	654.0	-	Gene		
LMON_RS11415	2281395.0	2281790.0	396.0	-	Gene		
LMON_RS11420	2282109.0	2283077.0	969.0	-	Gene		
LMON_RS11425	2283074.0	2284150.0	1077.0	-	Gene		
LMON_RS11430	2284168.0	2285202.0	1035.0	-	Gene		
LMON_RS11435	2285229.0	2286131.0	903.0	-	Gene		
LMON_RS11440	2286410.0	2288086.0	1677.0	-	Gene		
LMON_RS11445	2288710.0	2289054.0	345.0	+	Gene		
LMON_RS11450	2289389.0	2290384.0	996.0	+	Gene		
LMON_RS11455	2290442.0	2290858.0	417.0	-	Gene		
LMON_RS11460	2290842.0	2291294.0	453.0	-	Gene		
LMON_RS11465	2291416.0	2292657.0	1242.0	-	Gene		
LMON_RS11470	2292860.0	2293798.0	939.0	-	Gene		
LMON_RS11475	2293918.0	2295045.0	1128.0	-	Gene		
LMON_RS11480	2295368.0	2295556.0	189.0	+	Gene		
LMON_RS11485	2295646.0	2296335.0	690.0	-	Gene		gpmA
LMON_RS11490	2296426.0	2299026.0	2601.0	-	Gene		
LMON_RS11495	2299175.0	2299852.0	678.0	-	Gene		
LMON_RS11500	2299964.0	2300734.0	771.0	-	Gene		
LMON_RS11505	2300798.0	2301583.0	786.0	-	Gene		
LMON_RS11510	2301704.0	2302048.0	345.0	-	Gene		
LMON_RS11515	2302205.0	2303134.0	930.0	-	Gene		
LMON_RS11520	2303131.0	2304192.0	1062.0	-	Gene		
LMON_RS11525	2304389.0	2304892.0	504.0	+	Gene		
LMON_RS11530	2304931.0	2306154.0	1224.0	-	Gene		
LMON_RS11535	2306138.0	2306890.0	753.0	-	Gene		
LMON_RS11540	2307051.0	2307473.0	423.0	+	Gene		
LMON_RS11545	2307503.0	2307865.0	363.0	+	Gene		
LMON_RS11550	2308048.0	2308587.0	540.0	+	Gene		
LMON_RS11555	2308704.0	2309585.0	882.0	+	Gene		
LMON_RS11560	2309626.0	2310567.0	942.0	-	Gene		
LMON_RS11565	2310612.0	2313335.0	2724.0	-	Gene		
LMON_RS11570	2313332.0	2314567.0	1236.0	-	Gene		
LMON_RS11575	2314710.0	2315063.0	354.0	-	Gene		
LMON_RS11580	2315145.0	2316278.0	1134.0	-	Gene		
LMON_RS11585	2316382.0	2317749.0	1368.0	-	Gene		
LMON_RS11590	2317819.0	2318613.0	795.0	-	Gene		
LMON_RS11595	2318610.0	2319515.0	906.0	-	Gene		
LMON_RS11600	2319515.0	2319712.0	198.0	-	Gene		
LMON_RS11605	2319820.0	2321964.0	2145.0	-	Gene		
LMON_RS11610	2322286.0	2322711.0	426.0	+	Gene		
LMON_RS11615	2322776.0	2323645.0	870.0	+	Gene		
LMON_RS11620	2323901.0	2325205.0	1305.0	+	Gene		
LMON_RS11625	2325245.0	2326123.0	879.0	-	Gene		
LMON_RS11630	2326424.0	2327278.0	855.0	+	Gene		
LMON_RS11635	2327347.0	2329272.0	1926.0	+	Gene		
LMON_RS11640	2329330.0	2330199.0	870.0	+	Gene		
LMON_RS11645	2330232.0	2331440.0	1209.0	+	Gene		
LMON_RS11650	2331600.0	2332790.0	1191.0	+	Gene		
LMON_RS11655	2332828.0	2333892.0	1065.0	-	Gene		
LMON_RS11660	2333889.0	2334767.0	879.0	-	Gene		
LMON_RS11665	2334757.0	2335152.0	396.0	-	Gene		
LMON_RS11670	2335244.0	2335726.0	483.0	-	Gene		
LMON_RS11675	2335872.0	2336432.0	561.0	+	Gene		
LMON_RS11680	2336454.0	2337323.0	870.0	+	Gene		
LMON_RS11685	2337336.0	2337728.0	393.0	-	Gene		
LMON_RS11690	2337730.0	2338386.0	657.0	-	Gene		
LMON_RS11695	2338383.0	2339267.0	885.0	-	Gene		
LMON_RS14870	2339367.0	2339636.0	270.0	+	Gene		
LMON_RS11700	2339654.0	2340274.0	621.0	+	Gene		
LMON_RS11705	2340288.0	2341286.0	999.0	+	Gene		
LMON_RS11710	2341479.0	2342939.0	1461.0	+	Gene		
LMON_RS11715	2342932.0	2343657.0	726.0	+	Gene		glnQ
LMON_RS11720	2343733.0	2344881.0	1149.0	+	Gene		
LMON_RS11725	2344924.0	2345553.0	630.0	-	Gene		
LMON_RS11730	2345726.0	2347018.0	1293.0	+	Gene		
LMON_RS11735	2347128.0	2347394.0	267.0	+	Gene		
LMON_RS11740	2347437.0	2347958.0	522.0	-	Gene		
LMON_RS11745	2348122.0	2348466.0	345.0	-	Gene		
LMON_RS11750	2348463.0	2348654.0	192.0	-	Gene		
LMON_RS11755	2348805.0	2349155.0	351.0	+	Gene		
LMON_RS11760	2349146.0	2350021.0	876.0	-	Gene		
LMON_RS11765	2350101.0	2350409.0	309.0	-	Gene		
LMON_RS11770	2350474.0	2351226.0	753.0	-	Gene		
LMON_RS11775	2351345.0	2352190.0	846.0	+	Gene		
LMON_RS11780	2352268.0	2353170.0	903.0	-	Gene		
LMON_RS11785	2353254.0	2353616.0	363.0	-	Gene		
LMON_RS11790	2353637.0	2354485.0	849.0	-	Gene		
LMON_RS11795	2354486.0	2358193.0	3708.0	-	Gene		
LMON_RS11800	2358195.0	2361668.0	3474.0	-	Gene		
LMON_RS11805	2361818.0	2362174.0	357.0	-	Gene		
LMON_RS11810	2362305.0	2362913.0	609.0	+	Gene		
LMON_RS11815	2362968.0	2363315.0	348.0	-	Gene		
LMON_RS11820	2363421.0	2365319.0	1899.0	-	Gene		
LMON_RS11825	2365321.0	2366244.0	924.0	-	Gene		
LMON_RS11830	2366241.0	2366993.0	753.0	-	Gene		
LMON_RS11835	2367209.0	2368534.0	1326.0	+	Gene		
LMON_RS11840	2368531.0	2368974.0	444.0	-	Gene		
LMON_RS11845	2369048.0	2369959.0	912.0	-	Gene		
LMON_RS11850	2369956.0	2371074.0	1119.0	-	Gene		
LMON_RS11855	2371207.0	2371908.0	702.0	-	Gene		
LMON_RS11860	2371982.0	2373304.0	1323.0	-	Gene		
LMON_RS11865	2373301.0	2373567.0	267.0	-	Gene		
LMON_RS11870	2373560.0	2374555.0	996.0	-	Gene		
LMON_RS11875	2374552.0	2375331.0	780.0	-	Gene		
LMON_RS11880	2375328.0	2376035.0	708.0	-	Gene		
LMON_RS11885	2376049.0	2376765.0	717.0	-	Gene		
LMON_RS11890	2376787.0	2377596.0	810.0	-	Gene		
LMON_RS11895	2377613.0	2378149.0	537.0	-	Gene		
LMON_RS11900	2378165.0	2378710.0	546.0	-	Gene		
LMON_RS11905	2378953.0	2379852.0	900.0	+	Gene		
LMON_RS11910	2379879.0	2381831.0	1953.0	-	Gene		
LMON_RS11915	2381960.0	2383558.0	1599.0	-	Gene		
LMON_RS11920	2383562.0	2384803.0	1242.0	-	Gene		
LMON_RS11925	2385004.0	2385615.0	612.0	-	Gene		
LMON_RS11930	2385805.0	2386335.0	531.0	-	Gene		
LMON_RS11935	2386352.0	2387083.0	732.0	-	Gene		
LMON_RS11940	2387127.0	2387972.0	846.0	-	Gene		
LMON_RS11945	2388092.0	2390875.0	2784.0	-	Gene		
LMON_RS11950	2390908.0	2391378.0	471.0	-	Gene		
LMON_RS11955	2391770.0	2393293.0	1524.0	+	Gene		
LMON_RS11960	2393306.0	2394700.0	1395.0	+	Gene		
LMON_RS11965	2394709.0	2396223.0	1515.0	-	Gene		
LMON_RS11970	2396518.0	2396601.0	84.0	-	NcRNA	tRNA	
LMON_RS11975	2396647.0	2396720.0	74.0	-	NcRNA	tRNA	
LMON_RS11980	2396740.0	2396811.0	72.0	-	NcRNA	tRNA	
LMON_RS11985	2396817.0	2396888.0	72.0	-	NcRNA	tRNA	
LMON_RS11990	2396918.0	2396990.0	73.0	-	NcRNA	tRNA	
LMON_RS11995	2397006.0	2397079.0	74.0	-	NcRNA	tRNA	
LMON_RS12000	2397087.0	2397170.0	84.0	-	NcRNA	tRNA	
LMON_RS12005	2397191.0	2397263.0	73.0	-	NcRNA	tRNA	
LMON_RS12010	2397268.0	2397343.0	76.0	-	NcRNA	tRNA	
LMON_RS12015	2397350.0	2397423.0	74.0	-	NcRNA	tRNA	
LMON_RS12020	2397445.0	2397520.0	76.0	-	NcRNA	tRNA	
LMON_RS12025	2397577.0	2397648.0	72.0	-	NcRNA	tRNA	
LMON_RS12030	2397682.0	2397770.0	89.0	-	NcRNA	tRNA	
LMON_RS12035	2397777.0	2397852.0	76.0	-	NcRNA	tRNA	
LMON_RS12040	2397863.0	2397978.0	116.0	-	NcRNA	rRNA	
LMON_RS12045	2398054.0	2400989.0	2936.0	-	NcRNA	rRNA	
LMON_RS12050	2401160.0	2401235.0	76.0	-	NcRNA	tRNA	
LMON_RS12055	2401282.0	2401355.0	74.0	-	NcRNA	tRNA	
LMON_RS12060	2401477.0	2403037.0	1561.0	-	NcRNA	rRNA	
LMON_RS12065	2403393.0	2404151.0	759.0	-	Gene		
LMON_RS12070	2404256.0	2405608.0	1353.0	-	Gene		
LMON_RS12075	2405710.0	2406117.0	408.0	-	Gene		
LMON_RS12080	2406265.0	2406618.0	354.0	-	Gene		
LMON_RS12085	2406772.0	2407938.0	1167.0	+	Gene		
LMON_RS12090	2408077.0	2409180.0	1104.0	+	Gene		
LMON_RS12095	2409180.0	2409860.0	681.0	+	Gene		
LMON_RS12100	2409903.0	2410217.0	315.0	-	Gene		
LMON_RS12105	2410462.0	2411823.0	1362.0	+	Gene		
LMON_RS12110	2411865.0	2412260.0	396.0	-	Gene		
LMON_RS12115	2412347.0	2412931.0	585.0	-	Gene		
LMON_RS12120	2413163.0	2414374.0	1212.0	+	Gene		
LMON_RS12125	2414720.0	2417128.0	2409.0	+	Gene		
LMON_RS12130	2417112.0	2417537.0	426.0	+	Gene		
LMON_RS12135	2417537.0	2417884.0	348.0	+	Gene		
LMON_RS12140	2417877.0	2419361.0	1485.0	+	Gene		
LMON_RS12145	2419368.0	2419847.0	480.0	+	Gene		
LMON_RS12150	2419844.0	2420131.0	288.0	+	Gene		
LMON_RS12155	2420115.0	2420708.0	594.0	+	Gene		
LMON_RS12160	2420745.0	2421116.0	372.0	-	Gene		
LMON_RS12165	2421244.0	2421717.0	474.0	+	Gene		
LMON_RS12170	2421828.0	2423054.0	1227.0	+	Gene		
LMON_RS12175	2423091.0	2423909.0	819.0	-	Gene		
LMON_RS12180	2423994.0	2425205.0	1212.0	-	Gene		
LMON_RS12185	2425656.0	2426651.0	996.0	+	Gene		
LMON_RS12190	2426739.0	2427368.0	630.0	+	Gene		
LMON_RS12195	2427414.0	2427647.0	234.0	-	Gene		
LMON_RS12200	2427669.0	2427995.0	327.0	-	Gene		
LMON_RS12205	2428236.0	2428433.0	198.0	-	Gene		
LMON_RS12215	2428823.0	2430829.0	2007.0	+	Gene		
LMON_RS12220	2431003.0	2431239.0	237.0	+	Gene		
LMON_RS12225	2431352.0	2431852.0	501.0	+	Gene		
LMON_RS12230	2431876.0	2433186.0	1311.0	-	Gene		
LMON_RS12235	2433222.0	2433665.0	444.0	-	Gene		
LMON_RS12240	2433714.0	2434481.0	768.0	-	Gene		
LMON_RS12245	2434501.0	2434776.0	276.0	-	Gene		
LMON_RS12250	2434773.0	2436164.0	1392.0	-	Gene		
LMON_RS12255	2436298.0	2437137.0	840.0	+	Gene		
LMON_RS12260	2437138.0	2437503.0	366.0	+	Gene		
LMON_RS12265	2437536.0	2438378.0	843.0	-	Gene		
LMON_RS12270	2438520.0	2438834.0	315.0	-	Gene		
LMON_RS12275	2439237.0	2439440.0	204.0	+	Gene		
LMON_RS12280	2439443.0	2439856.0	414.0	+	Gene		
LMON_RS12285	2439935.0	2440486.0	552.0	-	Gene		
LMON_RS12290	2440644.0	2442038.0	1395.0	-	Gene		
LMON_RS12295	2442061.0	2442504.0	444.0	-	Gene		
LMON_RS12300	2442501.0	2443727.0	1227.0	-	Gene		
LMON_RS12305	2443728.0	2445029.0	1302.0	-	Gene		
LMON_RS12310	2445048.0	2445833.0	786.0	-	Gene		
LMON_RS12315	2446173.0	2447249.0	1077.0	+	Gene		
LMON_RS12320	2447291.0	2448121.0	831.0	-	Gene		
LMON_RS12325	2448186.0	2448860.0	675.0	-	Gene		
LMON_RS12330	2448857.0	2449879.0	1023.0	-	Gene		
LMON_RS12335	2450196.0	2450384.0	189.0	-	Gene		
LMON_RS12340	2450463.0	2451605.0	1143.0	-	Gene		
LMON_RS12345	2451595.0	2452290.0	696.0	-	Gene		
LMON_RS12350	2452365.0	2453240.0	876.0	-	Gene		
LMON_RS12355	2453433.0	2453717.0	285.0	-	Gene		
LMON_RS12360	2453802.0	2454179.0	378.0	-	Gene		
LMON_RS12365	2454220.0	2454573.0	354.0	-	Gene		
LMON_RS12370	2454729.0	2455904.0	1176.0	-	Gene		
LMON_RS12375	2455980.0	2457149.0	1170.0	-	Gene		
LMON_RS12380	2457292.0	2458083.0	792.0	-	Gene		
LMON_RS12385	2458080.0	2459090.0	1011.0	-	Gene		
LMON_RS12390	2459090.0	2460061.0	972.0	-	Gene		
LMON_RS12395	2460217.0	2460381.0	165.0	+	Gene		
LMON_RS12400	2460514.0	2461272.0	759.0	+	Gene		
LMON_RS12405	2461312.0	2462715.0	1404.0	-	Gene		
LMON_RS12410	2462842.0	2463147.0	306.0	+	Gene		
LMON_RS12415	2463211.0	2464068.0	858.0	-	Gene		
LMON_RS12420	2464335.0	2464745.0	411.0	+	Gene		
LMON_RS12425	2464768.0	2465280.0	513.0	-	Gene		
LMON_RS12430	2465404.0	2465745.0	342.0	+	Gene		
LMON_RS12435	2465777.0	2466160.0	384.0	-	Gene		
LMON_RS12440	2466215.0	2467111.0	897.0	-	Gene		
LMON_RS12445	2467156.0	2467725.0	570.0	-	Gene		
LMON_RS12450	2467901.0	2468320.0	420.0	-	Gene		
LMON_RS14875	2468760.0	2469129.0	370.0	-	Gene		
LMON_RS12455	2469270.0	2473202.0	3933.0	-	Gene		
LMON_RS12460	2473217.0	2474161.0	945.0	-	Gene		
LMON_RS12465	2474221.0	2477496.0	3276.0	-	Gene		
LMON_RS12470	2477879.0	2478787.0	909.0	+	Gene		
LMON_RS12475	2478843.0	2479307.0	465.0	-	Gene		
LMON_RS12480	2479323.0	2481704.0	2382.0	-	Gene		
LMON_RS12485	2481738.0	2482484.0	747.0	-	Gene		
LMON_RS12490	2482743.0	2482976.0	234.0	-	Gene		
LMON_RS12495	2483076.0	2483819.0	744.0	-	Gene		
LMON_RS12500	2484002.0	2484721.0	720.0	-	Gene		
LMON_RS12505	2484854.0	2485027.0	174.0	-	Gene		
LMON_RS12510	2485130.0	2486422.0	1293.0	-	Gene		
LMON_RS12515	2486558.0	2488090.0	1533.0	-	Gene		
LMON_RS12520	2488092.0	2488847.0	756.0	-	Gene		
LMON_RS12525	2488893.0	2490083.0	1191.0	-	Gene		
LMON_RS12530	2490218.0	2491228.0	1011.0	-	Gene		
LMON_RS12535	2491260.0	2492306.0	1047.0	-	Gene		
LMON_RS12540	2492748.0	2494091.0	1344.0	-	Gene		
LMON_RS12545	2494250.0	2495176.0	927.0	-	Gene		
LMON_RS12550	2495255.0	2497489.0	2235.0	-	Gene		
LMON_RS12555	2497496.0	2498104.0	609.0	-	Gene		
LMON_RS12560	2498121.0	2498519.0	399.0	-	Gene		
LMON_RS12565	2498746.0	2499081.0	336.0	+	Gene		
LMON_RS12570	2499138.0	2499209.0	72.0	-	NcRNA	tRNA	
LMON_RS12575	2499329.0	2500765.0	1437.0	-	Gene		
LMON_RS12580	2500922.0	2501518.0	597.0	+	Gene		
LMON_RS12585	2501566.0	2502957.0	1392.0	-	Gene		
LMON_RS12590	2503175.0	2504341.0	1167.0	+	Gene		
LMON_RS12595	2504394.0	2505409.0	1016.0	-	Gene		
LMON_RS12600	2505436.0	2506407.0	972.0	-	Gene		
LMON_RS12605	2506415.0	2507383.0	969.0	-	Gene		
LMON_RS12610	2507385.0	2508260.0	876.0	-	Gene		
LMON_RS12615	2508368.0	2510098.0	1731.0	-	Gene		
LMON_RS12620	2510140.0	2511201.0	1062.0	-	Gene		
LMON_RS12625	2511218.0	2512201.0	984.0	-	Gene		
LMON_RS12630	2512320.0	2513279.0	960.0	-	Gene		
LMON_RS12635	2513358.0	2514833.0	1476.0	-	Gene		
LMON_RS12640	2514919.0	2515416.0	498.0	-	Gene		
LMON_RS12645	2515420.0	2516073.0	654.0	-	Gene		
LMON_RS12650	2516117.0	2516950.0	834.0	-	Gene		
LMON_RS12655	2517036.0	2517974.0	939.0	-	Gene		
LMON_RS12660	2518161.0	2518514.0	354.0	-	Gene		
LMON_RS12665	2518523.0	2518723.0	201.0	-	Gene		
LMON_RS12670	2518747.0	2519958.0	1212.0	-	Gene		
LMON_RS12675	2520026.0	2521288.0	1263.0	-	Gene		
LMON_RS12680	2521497.0	2524367.0	2871.0	-	Gene		
LMON_RS12685	2524375.0	2526351.0	1977.0	-	Gene		
LMON_RS12690	2526602.0	2526841.0	240.0	-	Gene		
LMON_RS12695	2526862.0	2527509.0	648.0	-	Gene		
LMON_RS12700	2527531.0	2527917.0	387.0	-	Gene		
LMON_RS12705	2528023.0	2528328.0	306.0	-	Gene		
LMON_RS12710	2528597.0	2529256.0	660.0	-	Gene		
LMON_RS12715	2529269.0	2530048.0	780.0	-	Gene		
LMON_RS12720	2530063.0	2530878.0	816.0	-	Gene		
LMON_RS12725	2530906.0	2531790.0	885.0	-	Gene		
LMON_RS12730	2531787.0	2532710.0	924.0	-	Gene		
LMON_RS12735	2532804.0	2533712.0	909.0	-	Gene		
LMON_RS12740	2533968.0	2535743.0	1776.0	-	Gene		
LMON_RS12745	2535743.0	2536453.0	711.0	-	Gene		
LMON_RS12750	2536603.0	2537778.0	1176.0	-	Gene		
LMON_RS12755	2537806.0	2539254.0	1449.0	-	Gene		
LMON_RS12760	2539377.0	2540687.0	1311.0	-	Gene		
LMON_RS12765	2540807.0	2542012.0	1206.0	-	Gene		
LMON_RS12770	2542088.0	2542972.0	885.0	-	Gene		
LMON_RS12775	2542962.0	2543648.0	687.0	-	Gene		
LMON_RS12780	2544152.0	2545015.0	864.0	-	Gene		
LMON_RS12785	2545021.0	2546037.0	1017.0	-	Gene		
LMON_RS12790	2546207.0	2548720.0	2514.0	-	Gene		
LMON_RS12795	2548951.0	2549514.0	564.0	-	Gene		
LMON_RS12800	2549709.0	2550365.0	657.0	-	Gene		
LMON_RS12805	2550358.0	2551677.0	1320.0	-	Gene		
LMON_RS14880	2551670.0	2551918.0	249.0	+	Gene		
LMON_RS12810	2551873.0	2552724.0	852.0	-	Gene		
LMON_RS12815	2552745.0	2553431.0	687.0	-	Gene		
LMON_RS12820	2553816.0	2554451.0	636.0	+	Gene		
LMON_RS12825	2554393.0	2554998.0	606.0	+	Gene		
LMON_RS12830	2555174.0	2556232.0	1059.0	+	Gene		
LMON_RS12835	2556271.0	2557323.0	1053.0	-	Gene		
LMON_RS12840	2557331.0	2558455.0	1125.0	-	Gene		
LMON_RS12845	2558456.0	2559190.0	735.0	-	Gene		
LMON_RS12850	2559316.0	2560149.0	834.0	-	Gene		
LMON_RS12855	2560540.0	2560905.0	366.0	-	Gene		
LMON_RS12860	2561157.0	2561591.0	435.0	-	Gene		
LMON_RS12865	2561613.0	2562608.0	996.0	-	Gene		
LMON_RS12870	2562771.0	2564063.0	1293.0	-	Gene		
LMON_RS12875	2564245.0	2564481.0	237.0	-	Gene		
LMON_RS12880	2564605.0	2565009.0	405.0	-	Gene		
LMON_RS12885	2565031.0	2566452.0	1422.0	-	Gene		
LMON_RS12890	2566513.0	2567385.0	873.0	-	Gene		
LMON_RS12895	2567423.0	2568937.0	1515.0	-	Gene		
LMON_RS12900	2568964.0	2569503.0	540.0	-	Gene		
LMON_RS12905	2569500.0	2570012.0	513.0	-	Gene		
LMON_RS12910	2570100.0	2570318.0	219.0	-	Gene		
LMON_RS12915	2570390.0	2571106.0	717.0	-	Gene		
LMON_RS12920	2571113.0	2571511.0	399.0	-	Gene		
LMON_RS14885	2571705.0	2571875.0	171.0	-	Gene		
LMON_RS14890	2571875.0	2572081.0	207.0	+	Gene		
LMON_RS12925	2572343.0	2573482.0	1140.0	-	Gene		
LMON_RS12930	2573600.0	2574229.0	630.0	-	Gene		
LMON_RS12935	2574366.0	2575607.0	1242.0	-	Gene		
LMON_RS12940	2575743.0	2576150.0	408.0	-	Gene		
