Elements	begin	end	length	strand	type	details	synonim
LMRG_RS10520	2117020.0	2117646.0	627.0	-	Gene		
LMRG_RS10525	2117643.0	2118536.0	894.0	-	Gene		
LMRG_RS10530	2118669.0	2118755.0	87.0	+	NcRNA	tRNA	
LMRG_RS10535	2118805.0	2120493.0	1689.0	-	Gene		
LMRG_RS10540	2120588.0	2121859.0	1272.0	-	Gene		
LMRG_RS10545	2122494.0	2123825.0	1332.0	-	Gene		
LMRG_RS10550	2123835.0	2124425.0	591.0	-	Gene		
LMRG_RS10555	2124536.0	2125579.0	1044.0	-	Gene		
LMRG_RS10560	2125794.0	2127008.0	1215.0	+	Gene		
LMRG_RS10565	2127012.0	2128382.0	1371.0	+	Gene		
LMRG_RS10570	2128550.0	2130073.0	1524.0	+	Gene		
LMRG_RS10575	2130117.0	2130314.0	198.0	-	Gene		
LMRG_RS10580	2130318.0	2130968.0	651.0	-	Gene		
LMRG_RS10585	2130970.0	2131902.0	933.0	-	Gene		
LMRG_RS10590	2131920.0	2133269.0	1350.0	-	Gene		
LMRG_RS10595	2133297.0	2133572.0	276.0	-	Gene		
LMRG_RS10600	2133578.0	2134045.0	468.0	-	Gene		
LMRG_RS10605	2134053.0	2136059.0	2007.0	-	Gene		
LMRG_RS10610	2136240.0	2137685.0	1446.0	-	Gene		
LMRG_RS14815	2137708.0	2137893.0	186.0	+	Gene		
LMRG_RS10615	2137811.0	2138698.0	888.0	+	Gene		
LMRG_RS10620	2138700.0	2139266.0	567.0	+	Gene		
LMRG_RS10625	2139312.0	2139752.0	441.0	-	Gene		
LMRG_RS10630	2139752.0	2140423.0	672.0	-	Gene		
LMRG_RS10635	2140774.0	2141751.0	978.0	-	Gene		
LMRG_RS10640	2142071.0	2142298.0	228.0	+	Gene		
LMRG_RS10645	2142295.0	2144289.0	1995.0	+	Gene		
LMRG_RS10650	2144296.0	2144478.0	183.0	+	Gene		
LMRG_RS10655	2144508.0	2145362.0	855.0	-	Gene		
LMRG_RS10660	2145614.0	2146375.0	762.0	+	Gene		
LMRG_RS10665	2146381.0	2147523.0	1143.0	+	Gene		
LMRG_RS10670	2147565.0	2148362.0	798.0	+	Gene		
LMRG_RS10675	2148449.0	2149405.0	957.0	-	Gene		
LMRG_RS10680	2149485.0	2150216.0	732.0	-	Gene		
LMRG_RS10685	2150339.0	2150569.0	231.0	+	Gene		
LMRG_RS10690	2150653.0	2151408.0	756.0	+	Gene		
LMRG_RS10695	2151605.0	2152372.0	768.0	+	Gene		
LMRG_RS10700	2152359.0	2154299.0	1941.0	+	Gene		
LMRG_RS10705	2154342.0	2155166.0	825.0	-	Gene		
LMRG_RS10710	2155227.0	2155688.0	462.0	+	Gene		
LMRG_RS10715	2155723.0	2157075.0	1353.0	-	Gene		
LMRG_RS14820	2157125.0	2157316.0	192.0	-	Gene		
LMRG_RS10720	2157325.0	2158683.0	1359.0	-	Gene		
LMRG_RS10725	2158683.0	2159504.0	822.0	-	Gene		
LMRG_RS10730	2159679.0	2161940.0	2262.0	-	Gene		
LMRG_RS10735	2161956.0	2162789.0	834.0	-	Gene		
LMRG_RS10740	2162817.0	2163668.0	852.0	-	Gene		
LMRG_RS10745	2163669.0	2164976.0	1308.0	-	Gene		
LMRG_RS10750	2165064.0	2166323.0	1260.0	-	Gene		
LMRG_RS10755	2166537.0	2168312.0	1776.0	-	Gene		
LMRG_RS10760	2168570.0	2169205.0	636.0	+	Gene		
LMRG_RS10765	2169241.0	2170206.0	966.0	-	Gene		
LMRG_RS10770	2170345.0	2170581.0	237.0	-	Gene		
LMRG_RS10775	2171179.0	2173002.0	1824.0	-	Gene		
LMRG_RS10780	2173336.0	2173407.0	72.0	+	NcRNA	tRNA	
LMRG_RS10785	2173565.0	2173638.0	74.0	+	NcRNA	tRNA	
LMRG_RS10790	2173648.0	2173731.0	84.0	+	NcRNA	tRNA	
LMRG_RS10795	2173743.0	2173817.0	75.0	+	NcRNA	tRNA	
LMRG_RS10800	2173824.0	2173896.0	73.0	+	NcRNA	tRNA	
LMRG_RS10805	2174015.0	2174704.0	690.0	-	Gene		
LMRG_RS10810	2175183.0	2175893.0	711.0	+	Gene		
LMRG_RS10815	2175923.0	2176822.0	900.0	-	Gene		
LMRG_RS10820	2176839.0	2177693.0	855.0	-	Gene		
LMRG_RS10825	2177711.0	2178805.0	1095.0	-	Gene		
LMRG_RS10830	2178822.0	2179133.0	312.0	-	Gene		
LMRG_RS10835	2179146.0	2179619.0	474.0	-	Gene		
LMRG_RS10840	2179631.0	2181088.0	1458.0	-	Gene		
LMRG_RS10845	2181284.0	2182186.0	903.0	+	Gene		
LMRG_RS10850	2182179.0	2183414.0	1236.0	+	Gene		
LMRG_RS10855	2183431.0	2183904.0	474.0	+	Gene		
LMRG_RS10860	2184492.0	2185157.0	666.0	-	Gene		
LMRG_RS10865	2185371.0	2187113.0	1743.0	+	Gene		
LMRG_RS10875	2187218.0	2188356.0	1139.0	+	Gene		
LMRG_RS10880	2188420.0	2189154.0	735.0	-	Gene		
LMRG_RS10885	2189269.0	2190285.0	1017.0	-	Gene		
LMRG_RS10890	2190354.0	2191208.0	855.0	-	Gene		
LMRG_RS10895	2191314.0	2192321.0	1008.0	+	Gene		
LMRG_RS10900	2192377.0	2193018.0	642.0	+	Gene		
LMRG_RS10905	2193068.0	2193385.0	318.0	-	Gene		
LMRG_RS10910	2193584.0	2193760.0	177.0	+	Gene		
LMRG_RS10915	2193802.0	2194101.0	300.0	-	Gene		
LMRG_RS10920	2194208.0	2194534.0	327.0	-	Gene		
LMRG_RS10925	2194531.0	2194968.0	438.0	-	Gene		
LMRG_RS10930	2194965.0	2196014.0	1050.0	-	Gene		
LMRG_RS10935	2196070.0	2198361.0	2292.0	-	Gene		
LMRG_RS10940	2198898.0	2199239.0	342.0	+	Gene		
LMRG_RS10945	2199294.0	2201195.0	1902.0	-	Gene		
LMRG_RS10950	2201324.0	2201509.0	186.0	-	Gene		
LMRG_RS10955	2201603.0	2202652.0	1050.0	-	Gene		
LMRG_RS10960	2202675.0	2203643.0	969.0	-	Gene		
LMRG_RS10965	2203646.0	2204368.0	723.0	-	Gene		
LMRG_RS10970	2204370.0	2205110.0	741.0	-	Gene		
LMRG_RS10975	2205126.0	2206202.0	1077.0	-	Gene		
LMRG_RS10980	2206277.0	2207155.0	879.0	-	Gene		
LMRG_RS10985	2207225.0	2207920.0	696.0	-	Gene		
LMRG_RS10990	2208173.0	2208844.0	672.0	-	Gene		
LMRG_RS10995	2208910.0	2209527.0	618.0	-	Gene		
LMRG_RS11000	2209658.0	2210047.0	390.0	+	Gene		
LMRG_RS11005	2210073.0	2210231.0	159.0	+	Gene		
LMRG_RS11010	2210276.0	2211205.0	930.0	-	Gene		
LMRG_RS11015	2211227.0	2212450.0	1224.0	-	Gene		
LMRG_RS11020	2212447.0	2214030.0	1584.0	-	Gene		
LMRG_RS11025	2214260.0	2215627.0	1368.0	-	Gene		
LMRG_RS11030	2215733.0	2216806.0	1074.0	-	Gene		
LMRG_RS11035	2216979.0	2217740.0	762.0	-	Gene		
LMRG_RS11040	2217922.0	2218485.0	564.0	+	Gene		
LMRG_RS11045	2218591.0	2218938.0	348.0	+	Gene		
LMRG_RS11050	2218978.0	2223816.0	4839.0	-	Gene		
LMRG_RS11055	2223997.0	2227455.0	3459.0	-	Gene		
LMRG_RS11060	2227649.0	2228125.0	477.0	-	Gene		
LMRG_RS11065	2228186.0	2228926.0	741.0	-	Gene		
LMRG_RS11070	2228930.0	2229709.0	780.0	-	Gene		
LMRG_RS11075	2229690.0	2230679.0	990.0	-	Gene		
LMRG_RS11080	2230669.0	2231541.0	873.0	-	Gene		
LMRG_RS11085	2231628.0	2233337.0	1710.0	-	Gene		
LMRG_RS11090	2233352.0	2233975.0	624.0	-	Gene		
LMRG_RS11095	2234186.0	2234446.0	261.0	-	Gene		
LMRG_RS11100	2234745.0	2236550.0	1806.0	-	Gene		
LMRG_RS11105	2236623.0	2237738.0	1116.0	-	Gene		
LMRG_RS11110	2237864.0	2238517.0	654.0	-	Gene		
LMRG_RS11115	2238749.0	2239144.0	396.0	-	Gene		
LMRG_RS11120	2239463.0	2240431.0	969.0	-	Gene		
LMRG_RS11125	2240428.0	2241504.0	1077.0	-	Gene		
LMRG_RS11130	2241522.0	2242556.0	1035.0	-	Gene		
LMRG_RS11135	2242556.0	2243485.0	930.0	-	Gene		
LMRG_RS11140	2243764.0	2245440.0	1677.0	-	Gene		
LMRG_RS11145	2246064.0	2246408.0	345.0	+	Gene		
LMRG_RS11150	2246743.0	2247738.0	996.0	+	Gene		
LMRG_RS11155	2247796.0	2248212.0	417.0	-	Gene		
LMRG_RS11160	2248196.0	2248648.0	453.0	-	Gene		
LMRG_RS11165	2248770.0	2250011.0	1242.0	-	Gene		
LMRG_RS11170	2250214.0	2251152.0	939.0	-	Gene		
LMRG_RS11175	2251272.0	2252399.0	1128.0	-	Gene		
LMRG_RS11180	2252722.0	2252910.0	189.0	+	Gene		
LMRG_RS11185	2253000.0	2253689.0	690.0	-	Gene		gpmA
LMRG_RS11190	2253780.0	2256380.0	2601.0	-	Gene		
LMRG_RS11195	2256529.0	2257206.0	678.0	-	Gene		
LMRG_RS11200	2257318.0	2258088.0	771.0	-	Gene		
LMRG_RS11205	2258152.0	2258937.0	786.0	-	Gene		
LMRG_RS11210	2259058.0	2259402.0	345.0	-	Gene		
LMRG_RS11215	2259559.0	2260488.0	930.0	-	Gene		
LMRG_RS11220	2260485.0	2261546.0	1062.0	-	Gene		
LMRG_RS11225	2261743.0	2262246.0	504.0	+	Gene		
LMRG_RS11230	2262285.0	2263508.0	1224.0	-	Gene		
LMRG_RS11235	2263492.0	2264244.0	753.0	-	Gene		
LMRG_RS11240	2264405.0	2264827.0	423.0	+	Gene		
LMRG_RS11245	2264857.0	2265219.0	363.0	+	Gene		
LMRG_RS11250	2265402.0	2265941.0	540.0	+	Gene		
LMRG_RS11255	2266058.0	2266939.0	882.0	+	Gene		
LMRG_RS11260	2266980.0	2267921.0	942.0	-	Gene		
LMRG_RS11265	2267966.0	2270689.0	2724.0	-	Gene		
LMRG_RS11270	2270686.0	2271921.0	1236.0	-	Gene		
LMRG_RS11275	2272064.0	2272417.0	354.0	-	Gene		
LMRG_RS11280	2272499.0	2273632.0	1134.0	-	Gene		
LMRG_RS11285	2273736.0	2275103.0	1368.0	-	Gene		
LMRG_RS11290	2275173.0	2275967.0	795.0	-	Gene		
LMRG_RS11295	2275964.0	2276869.0	906.0	-	Gene		
LMRG_RS11300	2276869.0	2277066.0	198.0	-	Gene		
LMRG_RS11305	2277174.0	2279318.0	2145.0	-	Gene		
LMRG_RS11310	2279640.0	2280065.0	426.0	+	Gene		
LMRG_RS11315	2280130.0	2280999.0	870.0	+	Gene		
LMRG_RS11320	2281255.0	2282559.0	1305.0	+	Gene		
LMRG_RS11325	2282599.0	2283477.0	879.0	-	Gene		
LMRG_RS11330	2283778.0	2284632.0	855.0	+	Gene		
LMRG_RS11335	2284701.0	2286626.0	1926.0	+	Gene		
LMRG_RS11340	2286684.0	2287553.0	870.0	+	Gene		
LMRG_RS11345	2287586.0	2288794.0	1209.0	+	Gene		
LMRG_RS11350	2288954.0	2290144.0	1191.0	+	Gene		
LMRG_RS11355	2290182.0	2291246.0	1065.0	-	Gene		
LMRG_RS11360	2291243.0	2292121.0	879.0	-	Gene		
LMRG_RS11365	2292111.0	2292506.0	396.0	-	Gene		
LMRG_RS11370	2292598.0	2293080.0	483.0	-	Gene		
LMRG_RS11375	2293226.0	2293786.0	561.0	+	Gene		
LMRG_RS11380	2293808.0	2294677.0	870.0	+	Gene		
LMRG_RS11385	2294690.0	2295082.0	393.0	-	Gene		
LMRG_RS11390	2295084.0	2295740.0	657.0	-	Gene		
LMRG_RS11395	2295737.0	2296621.0	885.0	-	Gene		
LMRG_RS14825	2296721.0	2296990.0	270.0	+	Gene		
LMRG_RS11400	2297008.0	2297628.0	621.0	+	Gene		
LMRG_RS11405	2297642.0	2298640.0	999.0	+	Gene		
LMRG_RS11410	2298833.0	2300293.0	1461.0	+	Gene		
LMRG_RS11415	2300286.0	2301011.0	726.0	+	Gene		glnQ
LMRG_RS11420	2301087.0	2302235.0	1149.0	+	Gene		
LMRG_RS11425	2302278.0	2302907.0	630.0	-	Gene		
LMRG_RS11430	2303080.0	2304372.0	1293.0	+	Gene		
LMRG_RS11435	2304482.0	2304748.0	267.0	+	Gene		
LMRG_RS11440	2304791.0	2305312.0	522.0	-	Gene		
LMRG_RS11445	2305476.0	2305820.0	345.0	-	Gene		
LMRG_RS11450	2305817.0	2306008.0	192.0	-	Gene		
LMRG_RS11455	2306159.0	2306509.0	351.0	+	Gene		
LMRG_RS11460	2306500.0	2307375.0	876.0	-	Gene		
LMRG_RS11465	2307455.0	2307763.0	309.0	-	Gene		
LMRG_RS11470	2307828.0	2308580.0	753.0	-	Gene		
LMRG_RS11475	2308699.0	2309544.0	846.0	+	Gene		
LMRG_RS11480	2309622.0	2310524.0	903.0	-	Gene		
LMRG_RS11485	2310608.0	2310970.0	363.0	-	Gene		
LMRG_RS11490	2310991.0	2311839.0	849.0	-	Gene		
LMRG_RS11495	2311840.0	2315547.0	3708.0	-	Gene		
LMRG_RS11500	2315549.0	2319022.0	3474.0	-	Gene		
LMRG_RS11505	2319172.0	2319528.0	357.0	-	Gene		
LMRG_RS11510	2319659.0	2319937.0	279.0	+	Gene		
LMRG_RS14545	2319938.0	2320135.0	198.0	-	Gene		
LMRG_RS14550	2320132.0	2320365.0	234.0	-	Gene		
LMRG_RS11520	2320622.0	2321545.0	924.0	-	Gene		
LMRG_RS11525	2322068.0	2322667.0	600.0	-	Gene		
LMRG_RS11530	2323069.0	2323920.0	852.0	-	Gene		
LMRG_RS11535	2323920.0	2324201.0	282.0	-	Gene		
LMRG_RS11540	2324214.0	2324579.0	366.0	-	Gene		
LMRG_RS11545	2324608.0	2324766.0	159.0	-	Gene		
LMRG_RS11550	2324771.0	2325088.0	318.0	-	Gene		
LMRG_RS11555	2325100.0	2326173.0	1074.0	-	Gene		
LMRG_RS11560	2326173.0	2327201.0	1029.0	-	Gene		
LMRG_RS11565	2327202.0	2328227.0	1026.0	-	Gene		
LMRG_RS11570	2328236.0	2329054.0	819.0	-	Gene		
LMRG_RS11575	2329056.0	2334419.0	5364.0	-	Gene		
LMRG_RS11580	2334430.0	2335032.0	603.0	-	Gene		
LMRG_RS11585	2335038.0	2335460.0	423.0	-	Gene		
LMRG_RS11590	2335515.0	2335754.0	240.0	-	Gene		
LMRG_RS11595	2335777.0	2336214.0	438.0	-	Gene		
LMRG_RS11600	2336217.0	2336624.0	408.0	-	Gene		
LMRG_RS11605	2336624.0	2336962.0	339.0	-	Gene		
LMRG_RS11610	2336962.0	2337324.0	363.0	-	Gene		
LMRG_RS11615	2337324.0	2337719.0	396.0	-	Gene		
LMRG_RS11620	2337738.0	2338739.0	1002.0	-	Gene		
LMRG_RS11625	2338739.0	2339329.0	591.0	-	Gene		
LMRG_RS11630	2339408.0	2340547.0	1140.0	-	Gene		
LMRG_RS11635	2340553.0	2342043.0	1491.0	-	Gene		
LMRG_RS11640	2342056.0	2343387.0	1332.0	-	Gene		
LMRG_RS11645	2343356.0	2343898.0	543.0	-	Gene		
LMRG_RS11650	2343982.0	2344692.0	711.0	-	Gene		
LMRG_RS11655	2345059.0	2345493.0	435.0	-	Gene		
LMRG_RS11660	2345512.0	2345676.0	165.0	-	Gene		
LMRG_RS11665	2345724.0	2346254.0	531.0	-	Gene		
LMRG_RS11670	2346251.0	2346502.0	252.0	-	Gene		
LMRG_RS11675	2346499.0	2347425.0	927.0	-	Gene		
LMRG_RS11680	2347445.0	2348260.0	816.0	-	Gene		
LMRG_RS11685	2348260.0	2349219.0	960.0	-	Gene		
LMRG_RS11690	2349452.0	2349640.0	189.0	-	Gene		
LMRG_RS11695	2349749.0	2349964.0	216.0	-	Gene		
LMRG_RS11700	2349961.0	2350494.0	534.0	-	Gene		
LMRG_RS11705	2350616.0	2351395.0	780.0	-	Gene		
LMRG_RS11710	2351377.0	2351652.0	276.0	-	Gene		
LMRG_RS11715	2351658.0	2351939.0	282.0	-	Gene		
LMRG_RS11720	2351965.0	2352249.0	285.0	-	Gene		
LMRG_RS11725	2352261.0	2352455.0	195.0	-	Gene		
LMRG_RS11730	2352488.0	2352691.0	204.0	-	Gene		
LMRG_RS11735	2352860.0	2353336.0	477.0	+	Gene		
LMRG_RS11745	2353710.0	2354246.0	537.0	+	Gene		
LMRG_RS11750	2354478.0	2355992.0	1515.0	+	Gene		
LMRG_RS11755	2356053.0	2357411.0	1359.0	+	Gene		
LMRG_RS11760	2357402.0	2357878.0	477.0	+	Gene		
LMRG_RS11765	2357933.0	2358280.0	348.0	-	Gene		
LMRG_RS11770	2358386.0	2360284.0	1899.0	-	Gene		
LMRG_RS11775	2360286.0	2361209.0	924.0	-	Gene		
LMRG_RS11780	2361206.0	2361958.0	753.0	-	Gene		
LMRG_RS11785	2362174.0	2363499.0	1326.0	+	Gene		
LMRG_RS11790	2363496.0	2363939.0	444.0	-	Gene		
LMRG_RS11795	2364013.0	2364924.0	912.0	-	Gene		
LMRG_RS11800	2364921.0	2366039.0	1119.0	-	Gene		
LMRG_RS11805	2366172.0	2366873.0	702.0	-	Gene		
LMRG_RS11810	2366946.0	2368268.0	1323.0	-	Gene		
LMRG_RS11815	2368265.0	2368531.0	267.0	-	Gene		
LMRG_RS11820	2368524.0	2369519.0	996.0	-	Gene		
LMRG_RS11825	2369516.0	2370295.0	780.0	-	Gene		
LMRG_RS11830	2370292.0	2370999.0	708.0	-	Gene		
LMRG_RS11835	2371013.0	2371729.0	717.0	-	Gene		
LMRG_RS11840	2371751.0	2372560.0	810.0	-	Gene		
LMRG_RS11845	2372577.0	2373113.0	537.0	-	Gene		
LMRG_RS11850	2373129.0	2373674.0	546.0	-	Gene		
LMRG_RS11855	2373917.0	2374816.0	900.0	+	Gene		
LMRG_RS11860	2374843.0	2376795.0	1953.0	-	Gene		
LMRG_RS11865	2376924.0	2378522.0	1599.0	-	Gene		
LMRG_RS11870	2378526.0	2379767.0	1242.0	-	Gene		
LMRG_RS11875	2379968.0	2380579.0	612.0	-	Gene		
LMRG_RS11880	2380769.0	2381299.0	531.0	-	Gene		
LMRG_RS11885	2381316.0	2382047.0	732.0	-	Gene		
LMRG_RS11890	2382091.0	2382936.0	846.0	-	Gene		
LMRG_RS11895	2383056.0	2385839.0	2784.0	-	Gene		
LMRG_RS11900	2385872.0	2386342.0	471.0	-	Gene		
LMRG_RS11905	2386734.0	2388257.0	1524.0	+	Gene		
LMRG_RS11910	2388270.0	2389664.0	1395.0	+	Gene		
LMRG_RS11915	2389673.0	2391187.0	1515.0	-	Gene		
LMRG_RS11920	2391482.0	2391565.0	84.0	-	NcRNA	tRNA	
LMRG_RS11925	2391611.0	2391684.0	74.0	-	NcRNA	tRNA	
LMRG_RS11930	2391704.0	2391775.0	72.0	-	NcRNA	tRNA	
LMRG_RS11935	2391781.0	2391852.0	72.0	-	NcRNA	tRNA	
LMRG_RS11940	2391882.0	2391954.0	73.0	-	NcRNA	tRNA	
LMRG_RS11945	2391970.0	2392043.0	74.0	-	NcRNA	tRNA	
LMRG_RS11950	2392051.0	2392134.0	84.0	-	NcRNA	tRNA	
LMRG_RS11955	2392155.0	2392227.0	73.0	-	NcRNA	tRNA	
LMRG_RS11960	2392232.0	2392307.0	76.0	-	NcRNA	tRNA	
LMRG_RS11965	2392314.0	2392387.0	74.0	-	NcRNA	tRNA	
LMRG_RS11970	2392409.0	2392484.0	76.0	-	NcRNA	tRNA	
LMRG_RS11975	2392541.0	2392612.0	72.0	-	NcRNA	tRNA	
LMRG_RS11980	2392646.0	2392734.0	89.0	-	NcRNA	tRNA	
LMRG_RS11985	2392741.0	2392816.0	76.0	-	NcRNA	tRNA	
LMRG_RS11990	2392827.0	2392942.0	116.0	-	NcRNA	rRNA	
LMRG_RS11995	2393018.0	2395953.0	2936.0	-	NcRNA	rRNA	
LMRG_RS12000	2396124.0	2396199.0	76.0	-	NcRNA	tRNA	
LMRG_RS12005	2396246.0	2396319.0	74.0	-	NcRNA	tRNA	
LMRG_RS12010	2396441.0	2398001.0	1561.0	-	NcRNA	rRNA	
LMRG_RS12015	2398357.0	2399115.0	759.0	-	Gene		
LMRG_RS12020	2399220.0	2400572.0	1353.0	-	Gene		
LMRG_RS12025	2400674.0	2401081.0	408.0	-	Gene		
LMRG_RS12030	2401229.0	2401582.0	354.0	-	Gene		
LMRG_RS12035	2401736.0	2402902.0	1167.0	+	Gene		
LMRG_RS12040	2403041.0	2404144.0	1104.0	+	Gene		
LMRG_RS12045	2404144.0	2404824.0	681.0	+	Gene		
LMRG_RS12050	2404867.0	2405181.0	315.0	-	Gene		
LMRG_RS12055	2405426.0	2406787.0	1362.0	+	Gene		
LMRG_RS12060	2406829.0	2407224.0	396.0	-	Gene		
LMRG_RS12065	2407311.0	2407895.0	585.0	-	Gene		
LMRG_RS12070	2408127.0	2409338.0	1212.0	+	Gene		
LMRG_RS12075	2409684.0	2412092.0	2409.0	+	Gene		
LMRG_RS12080	2412076.0	2412501.0	426.0	+	Gene		
LMRG_RS12085	2412501.0	2412848.0	348.0	+	Gene		
LMRG_RS12090	2412841.0	2414325.0	1485.0	+	Gene		
LMRG_RS12095	2414332.0	2414811.0	480.0	+	Gene		
LMRG_RS12100	2414808.0	2415095.0	288.0	+	Gene		
LMRG_RS12105	2415079.0	2415672.0	594.0	+	Gene		
LMRG_RS12110	2415709.0	2416080.0	372.0	-	Gene		
LMRG_RS12115	2416208.0	2416681.0	474.0	+	Gene		
LMRG_RS12120	2416792.0	2418018.0	1227.0	+	Gene		
LMRG_RS12125	2418055.0	2418873.0	819.0	-	Gene		
LMRG_RS12130	2418958.0	2420169.0	1212.0	-	Gene		
LMRG_RS12135	2420620.0	2421615.0	996.0	+	Gene		
LMRG_RS12140	2421703.0	2422332.0	630.0	+	Gene		
LMRG_RS12145	2422378.0	2422611.0	234.0	-	Gene		
LMRG_RS12150	2422633.0	2422959.0	327.0	-	Gene		
LMRG_RS12155	2423200.0	2423397.0	198.0	-	Gene		
LMRG_RS12165	2423787.0	2426405.0	2619.0	+	Gene		
LMRG_RS12170	2426579.0	2426815.0	237.0	+	Gene		
LMRG_RS12175	2426928.0	2427428.0	501.0	+	Gene		
LMRG_RS12180	2427452.0	2428762.0	1311.0	-	Gene		
LMRG_RS12185	2428798.0	2429241.0	444.0	-	Gene		
LMRG_RS12190	2429290.0	2430057.0	768.0	-	Gene		
LMRG_RS12195	2430077.0	2430352.0	276.0	-	Gene		
LMRG_RS12200	2430349.0	2431740.0	1392.0	-	Gene		
LMRG_RS12205	2431874.0	2432713.0	840.0	+	Gene		
LMRG_RS12210	2432714.0	2433079.0	366.0	+	Gene		
LMRG_RS12215	2433112.0	2433954.0	843.0	-	Gene		
LMRG_RS12220	2434096.0	2434410.0	315.0	-	Gene		
LMRG_RS12225	2434813.0	2435016.0	204.0	+	Gene		
LMRG_RS12230	2435019.0	2435432.0	414.0	+	Gene		
LMRG_RS12235	2435511.0	2436062.0	552.0	-	Gene		
LMRG_RS12240	2436220.0	2437614.0	1395.0	-	Gene		
LMRG_RS12245	2437637.0	2438080.0	444.0	-	Gene		
LMRG_RS12250	2438077.0	2439303.0	1227.0	-	Gene		
LMRG_RS12255	2439304.0	2440605.0	1302.0	-	Gene		
LMRG_RS12260	2440624.0	2441409.0	786.0	-	Gene		
LMRG_RS12265	2441749.0	2442825.0	1077.0	+	Gene		
LMRG_RS12270	2442867.0	2443697.0	831.0	-	Gene		
LMRG_RS12275	2443762.0	2444436.0	675.0	-	Gene		
LMRG_RS12280	2444433.0	2445455.0	1023.0	-	Gene		
LMRG_RS12285	2445772.0	2445960.0	189.0	-	Gene		
LMRG_RS12290	2446039.0	2447181.0	1143.0	-	Gene		
LMRG_RS12295	2447171.0	2447866.0	696.0	-	Gene		
LMRG_RS12300	2447941.0	2448816.0	876.0	-	Gene		
LMRG_RS12305	2449009.0	2449293.0	285.0	-	Gene		
LMRG_RS12310	2449378.0	2449755.0	378.0	-	Gene		
LMRG_RS12315	2449796.0	2450149.0	354.0	-	Gene		
LMRG_RS12320	2450305.0	2451480.0	1176.0	-	Gene		
LMRG_RS12325	2451556.0	2452725.0	1170.0	-	Gene		
LMRG_RS12330	2452868.0	2453659.0	792.0	-	Gene		
LMRG_RS12335	2453656.0	2454666.0	1011.0	-	Gene		
LMRG_RS12340	2454666.0	2455637.0	972.0	-	Gene		
LMRG_RS12345	2455793.0	2455957.0	165.0	+	Gene		
LMRG_RS12350	2456090.0	2456848.0	759.0	+	Gene		
LMRG_RS12355	2456888.0	2458291.0	1404.0	-	Gene		
LMRG_RS12360	2458418.0	2458723.0	306.0	+	Gene		
LMRG_RS12365	2458787.0	2459644.0	858.0	-	Gene		
LMRG_RS12370	2459911.0	2460321.0	411.0	+	Gene		
LMRG_RS12375	2460344.0	2460856.0	513.0	-	Gene		
LMRG_RS12380	2460980.0	2461321.0	342.0	+	Gene		
LMRG_RS12385	2461353.0	2461736.0	384.0	-	Gene		
LMRG_RS12390	2461791.0	2462687.0	897.0	-	Gene		
LMRG_RS12395	2462732.0	2463301.0	570.0	-	Gene		
LMRG_RS12400	2463477.0	2463896.0	420.0	-	Gene		
LMRG_RS14830	2464336.0	2464705.0	370.0	-	Gene		
LMRG_RS12405	2464846.0	2468778.0	3933.0	-	Gene		
LMRG_RS12410	2468793.0	2469737.0	945.0	-	Gene		
LMRG_RS12415	2469797.0	2473072.0	3276.0	-	Gene		
LMRG_RS12420	2473455.0	2474363.0	909.0	+	Gene		
LMRG_RS12425	2474419.0	2474883.0	465.0	-	Gene		
LMRG_RS12430	2474899.0	2477280.0	2382.0	-	Gene		
LMRG_RS12435	2477314.0	2478060.0	747.0	-	Gene		
LMRG_RS12440	2478319.0	2478552.0	234.0	-	Gene		
LMRG_RS12445	2478652.0	2479395.0	744.0	-	Gene		
LMRG_RS12450	2479578.0	2480297.0	720.0	-	Gene		
LMRG_RS12455	2480430.0	2480603.0	174.0	-	Gene		
LMRG_RS12460	2480706.0	2481998.0	1293.0	-	Gene		
LMRG_RS12465	2482134.0	2483666.0	1533.0	-	Gene		
LMRG_RS12470	2483668.0	2484423.0	756.0	-	Gene		
LMRG_RS12475	2484469.0	2485659.0	1191.0	-	Gene		
LMRG_RS12480	2485794.0	2486804.0	1011.0	-	Gene		
LMRG_RS12485	2486836.0	2487882.0	1047.0	-	Gene		
LMRG_RS12490	2488324.0	2489667.0	1344.0	-	Gene		
LMRG_RS12495	2489826.0	2490752.0	927.0	-	Gene		
LMRG_RS12500	2490831.0	2493065.0	2235.0	-	Gene		
LMRG_RS12505	2493072.0	2493680.0	609.0	-	Gene		
LMRG_RS12510	2493697.0	2494095.0	399.0	-	Gene		
LMRG_RS12515	2494322.0	2494657.0	336.0	+	Gene		
LMRG_RS12520	2494714.0	2494785.0	72.0	-	NcRNA	tRNA	
LMRG_RS12525	2494905.0	2496341.0	1437.0	-	Gene		
LMRG_RS12530	2496498.0	2497094.0	597.0	+	Gene		
LMRG_RS12535	2497142.0	2498533.0	1392.0	-	Gene		
LMRG_RS12540	2498751.0	2499917.0	1167.0	+	Gene		
LMRG_RS12545	2499970.0	2500986.0	1017.0	-	Gene		
LMRG_RS12550	2501013.0	2501984.0	972.0	-	Gene		
LMRG_RS12555	2501992.0	2502960.0	969.0	-	Gene		
LMRG_RS12560	2502962.0	2503837.0	876.0	-	Gene		
LMRG_RS12565	2503945.0	2505675.0	1731.0	-	Gene		
LMRG_RS12570	2505717.0	2506778.0	1062.0	-	Gene		
LMRG_RS12575	2506795.0	2507778.0	984.0	-	Gene		
