Elements	begin	end	length	strand	type	details	synonim
lmo0876	915090.0	916415.0	1326.0	+	Gene		
lmo0877	916436.0	917164.0	729.0	+	Gene		
lmo0878	917164.0	918117.0	954.0	+	Gene		
lmo0879	918135.0	918902.0	768.0	+	Gene		
Term_lmo0879	918912.0	918930.0	19.0	+	terminator		lmo0879
lmo0880	919020.0	920408.0	1389.0	+	Gene		
Term_lmo0880	920415.0	920444.0	30.0	+	terminator		lmo0880
Term_lmo0881	920415.0	920444.0	30.0	-	terminator		lmo0881
lmo0881	920452.0	920928.0	477.0	-	Gene		
lmo0882	921062.0	921544.0	483.0	+	Gene		
lmo0883	921537.0	923012.0	1476.0	+	Gene		
lmo0884	923161.0	924540.0	1380.0	+	Gene		
lmo0885	924542.0	924898.0	357.0	+	Gene		acpS
lmo0886	924917.0	926023.0	1107.0	+	Gene		dal
anti0887	925981.0	926280.0	300.0	-	Srna	Wurtzel et al. 2012	
Term_dal	926037.0	926056.0	20.0	+	terminator		dal
lmo0887	926229.0	926507.0	279.0	+	Gene		
lmo0888	926511.0	926858.0	348.0	+	Gene		
rli83	926922.0	927039.0	118.0	+	Srna	Mraheil et al. 2011	
lmo0889	927110.0	927946.0	837.0	+	Gene		RsbR
lmo0890	927952.0	928308.0	357.0	+	Gene		rsbS
lmo0891	928311.0	928721.0	411.0	+	Gene		rsbT
lmo0892	928738.0	929742.0	1005.0	+	Gene		rsbU
lmo0893	929892.0	930236.0	345.0	+	Gene		rsbV
lmo0894	930220.0	930693.0	474.0	+	Gene		rsbW
lmo0895	930671.0	931450.0	780.0	+	Gene		sigB
lmo0896	931451.0	932050.0	600.0	+	Gene		rsbX
lmo0897	932257.0	933882.0	1626.0	+	Gene		
lmo0898	933959.0	936136.0	2178.0	+	Gene		
lmo0899	936136.0	936603.0	468.0	+	Gene		
lmot12	936656.0	936728.0	73.0	+	NcRNA	tRNA	
lmot13	936732.0	936819.0	88.0	+	NcRNA	tRNA	
Term_lmo0899	936834.0	936861.0	28.0	+	terminator		lmo0899
lmo13a	936986.0	937147.0	162.0	+	Gene		
lmo0900	937202.0	937594.0	393.0	+	Gene		
Term_lmo0900	937601.0	937625.0	25.0	+	terminator		lmo0900
lmo0901	937739.0	939025.0	1287.0	+	Gene		
Term_lmo0901	939057.0	939076.0	20.0	+	terminator		lmo0901
lmo0902	939106.0	939819.0	714.0	+	Gene		
lmot14	940017.0	940088.0	72.0	+	NcRNA	tRNA	
lmot15	940116.0	940188.0	73.0	+	NcRNA	tRNA	
Term_lmo0902	940197.0	940219.0	23.0	+	terminator		lmo0902
lmo0903	940316.0	940696.0	381.0	+	Gene		
Term_lmo0903	940710.0	940727.0	18.0	+	terminator		lmo0903
lmo0904	940810.0	941484.0	675.0	+	Gene		
Term_lmo0904	941482.0	941505.0	24.0	+	terminator		lmo0904
lmo0905	941615.0	942112.0	498.0	+	Gene		
lmo0906	942148.0	943497.0	1350.0	+	Gene		
lmo0907	943526.0	944200.0	675.0	+	Gene		
Term_lmo0907	944207.0	944237.0	31.0	+	terminator		lmo0907
Term_lmo0908	944207.0	944237.0	31.0	-	terminator		lmo0908
lmo0908	944243.0	945379.0	1137.0	-	Gene		
lmo0909	945520.0	945912.0	393.0	+	Gene		
lmo0910	945915.0	947018.0	1104.0	+	Gene		
Term_lmo0910	947021.0	947036.0	16.0	+	terminator		lmo0910
lmo0911	947101.0	947604.0	504.0	+	Gene		
Term_lmo0911	947611.0	947632.0	22.0	+	terminator		lmo0911
lmo0912	947718.0	948530.0	813.0	+	Gene		
Term_lmo0912	948540.0	948564.0	25.0	+	terminator		lmo0912
lmo0913	948754.0	950220.0	1467.0	+	Gene		
Term_lmo0913	950236.0	950264.0	29.0	+	terminator		lmo0913
lmo0914	950363.0	950668.0	306.0	+	Gene		
lmo0915	950673.0	951941.0	1269.0	+	Gene		
lmo0916	951956.0	952306.0	351.0	+	Gene		
lmo0917	952318.0	953769.0	1452.0	+	Gene		
Term_lmo0917	953781.0	953815.0	35.0	+	terminator		lmo0917
lmo0918	953842.0	955740.0	1899.0	+	Gene		
rli53	955824.0	956021.0	198.0	+	Srna	Toledo-Arana et al. 2009	
Term_lmo0918	955999.0	956021.0	23.0	+	terminator		lmo0918
lmo0919	956031.0	957602.0	1572.0	+	Gene		
Term_lmo0919	957586.0	957611.0	26.0	+	terminator		lmo0919
lmo0920	957724.0	958764.0	1041.0	+	Gene		
lmo0921	958783.0	959622.0	840.0	+	Gene		
Term_lmo0921	959642.0	959652.0	11.0	+	terminator		lmo0921
lmo0922	959711.0	960631.0	921.0	+	Gene		
Term_lmo0922	960632.0	960669.0	38.0	+	terminator		lmo0922
lmo0923	960748.0	961221.0	474.0	+	Gene		
Term_lmo0923	961417.0	961440.0	24.0	+	terminator		lmo0923
lmo0925	961469.0	962584.0	1116.0	+	Gene		
lmo0926	962607.0	963263.0	657.0	+	Gene		
Term_lmo0926	963268.0	963288.0	21.0	+	terminator		lmo0926
Term_lmo0927	963268.0	963288.0	21.0	-	terminator		lmo0927
lmo0927	963294.0	965255.0	1962.0	-	Gene		
lmo0928	965513.0	966136.0	624.0	+	Gene		
lmo0929	966245.0	966913.0	669.0	+	Gene		
Term_lmo0929	966926.0	966948.0	23.0	+	terminator		lmo0929
lmo0930	967029.0	967760.0	732.0	+	Gene		
lmo0931	967784.0	968779.0	996.0	+	Gene		
Term_lmo0931	968785.0	968813.0	29.0	+	terminator		lmo0931
Term_lmo0932	968785.0	968813.0	29.0	-	terminator		lmo0932
lmo0932	968819.0	969424.0	606.0	-	Gene		
Term_lmo0933	969507.0	969544.0	38.0	-	terminator		lmo0933
lmo0933	969549.0	970496.0	948.0	-	Gene		
lmot16	970867.0	970937.0	71.0	+	NcRNA	tRNA	
lmo0934	971037.0	972176.0	1140.0	+	Gene		
lmo0935	972197.0	972706.0	510.0	+	Gene		
lmo0936	972719.0	973459.0	741.0	+	Gene		
Term_lmo0937	973457.0	973505.0	49.0	-	terminator		lmo0937
Term_lmo0936	973462.0	973500.0	39.0	+	terminator		lmo0936
lmo0937	973509.0	973670.0	162.0	-	Gene		
lmo0938	973758.0	974216.0	459.0	-	Gene		
lmo0939	974229.0	974975.0	747.0	-	Gene		
Term_lmo0940	975031.0	975063.0	33.0	-	terminator		lmo0940
lmo0940	975071.0	976033.0	963.0	-	Gene		
lmo0941	976065.0	977039.0	975.0	-	Gene		
lmo0942	977051.0	978856.0	1806.0	-	Gene		
anti0943	979023.0	979137.0	115.0	-	Srna	Mraheil et al. 2011	
lmo0943	979059.0	979529.0	471.0	+	Gene		fri
Term_fri	979543.0	979569.0	27.0	+	terminator		fri
lmo0944	979762.0	980064.0	303.0	+	Gene		
Term_lmo0944	980080.0	980108.0	29.0	+	terminator		lmo0944
lmo0945	980177.0	981307.0	1131.0	+	Gene		
anti0945	981201.0	981315.0	115.0	-	Srna	Mraheil et al. 2011	
lmo0946	981317.0	981544.0	228.0	+	Gene		
anti0946-LhrC-5	981367.0	981666.0	300.0	-	Srna	Mraheil et al. 2011	
Term_lmo0947	981431.0	981479.0	49.0	-	terminator		lmo0947
rli7 - LhrC-5	981621.0	981731.0	111.0	+	Srna	Christiansen et al. 2006	
Term_lmo0946	981693.0	981724.0	32.0	+	terminator		lmo0946
lmo0947	981743.0	982960.0	1218.0	-	Gene		
lmo0948	982957.0	983646.0	690.0	-	Gene		
lmo0949	983768.0	984814.0	1047.0	+	Gene		
Term_lmo0949	984806.0	984831.0	26.0	+	terminator		lmo0949
Term_lmo0950	984806.0	984831.0	26.0	-	terminator		lmo0950
lmo0950	984823.0	985722.0	900.0	-	Gene		
lmo0951	985743.0	986564.0	822.0	-	Gene		
lmo0952	986722.0	987180.0	459.0	+	Gene		
Term_lmo0952	987188.0	987210.0	23.0	+	terminator		lmo0952
lmo0953	987274.0	987501.0	228.0	+	Gene		
Term_lmo0953	987515.0	987548.0	34.0	+	terminator		lmo0953
lmo0954	987735.0	988049.0	315.0	+	Gene		
lmo0955	988065.0	988910.0	846.0	+	Gene		
Term_lmo0955	988920.0	988941.0	22.0	+	terminator		lmo0955
lmo0956	989099.0	990232.0	1134.0	+	Gene		
lmo0957	990248.0	990952.0	705.0	+	Gene		
lmo0958	990968.0	991690.0	723.0	+	Gene		
Term_lmo0958	991697.0	991725.0	29.0	+	terminator		lmo0958
lmo0959	991810.0	992865.0	1056.0	+	Gene		
Term_lmo0959	992865.0	992889.0	25.0	+	terminator		lmo0959
lmo0960	992978.0	993886.0	909.0	+	Gene		
lmo0961	993900.0	995126.0	1227.0	+	Gene		
lmo0962	995210.0	995767.0	558.0	+	Gene		lemA
lmo0963	995790.0	996704.0	915.0	+	Gene		
Term_lmo0963	996710.0	996734.0	25.0	+	terminator		lmo0963
Term_lmo0964	996710.0	996734.0	25.0	-	terminator		lmo0964
lmo0964	996739.0	997557.0	819.0	-	Gene		
Term_lmo0965	997636.0	997651.0	16.0	-	terminator		lmo0965
lmo0965	997795.0	998379.0	585.0	-	Gene		
lmo0966	998396.0	998863.0	468.0	-	Gene		
lmo0967	999022.0	999690.0	669.0	+	Gene		
lmo0968	999722.0	1000516.0	795.0	+	Gene		ppnK
anti0968	1000110.0	1000409.0	300.0	-	Srna	Wurtzel et al. 2012	
lmo0969	1000535.0	1001425.0	891.0	+	Gene		
lmo0970	1001503.0	1002291.0	789.0	+	Gene		
Term_dltD	1002301.0	1002330.0	30.0	-	terminator		dltD
Term_lmo0970	1002301.0	1002330.0	30.0	+	terminator		lmo0970
lmo0971	1002319.0	1003593.0	1275.0	-	Gene		dltD
lmo0972	1003593.0	1003829.0	237.0	-	Gene		dltC
lmo0973	1003855.0	1005039.0	1185.0	-	Gene		dltB
lmo0974	1005036.0	1006568.0	1533.0	-	Gene		dltA
lmo0975	1006959.0	1007633.0	675.0	+	Gene		
Term_lmo0975	1007631.0	1007662.0	32.0	+	terminator		lmo0975
Term_lmo0976	1007631.0	1007662.0	32.0	-	terminator		lmo0976
lmo0976	1007669.0	1008112.0	444.0	-	Gene		
anti0977-1	1007804.0	1008103.0	300.0	+	Srna	Wurtzel et al. 2012	
lmo0977	1008130.0	1008879.0	750.0	-	Gene		
anti0977-2	1008851.0	1008902.0	52.0	+	Srna	Mraheil et al. 2011	
lmo0978	1009098.0	1010117.0	1020.0	+	Gene		
Term_lmo0978	1010125.0	1010143.0	19.0	+	terminator		lmo0978
lmo0979	1010313.0	1011077.0	765.0	+	Gene		
lmo0980	1011074.0	1011826.0	753.0	+	Gene		
Term_lmo0980	1011831.0	1011862.0	32.0	+	terminator		lmo0980
Term_lmo0981	1011836.0	1011857.0	22.0	-	terminator		lmo0981
lmo0981	1011860.0	1013335.0	1476.0	-	Gene		
lmo0982	1013475.0	1014527.0	1053.0	+	Gene		
lmo0983	1014540.0	1015019.0	480.0	+	Gene		
Term_lmo0983	1015026.0	1015054.0	29.0	+	terminator		lmo0983
lmo0984	1015153.0	1015608.0	456.0	+	Gene		
lmo0985	1015605.0	1016033.0	429.0	+	Gene		
lmo0986	1016030.0	1016941.0	912.0	+	Gene		
lmo0987	1016934.0	1017788.0	855.0	+	Gene		
lmo0988	1017870.0	1019438.0	1569.0	+	Gene		prfC
Term_lmo0988	1019445.0	1019474.0	30.0	+	terminator		lmo0988
lmo0989	1019545.0	1019970.0	426.0	+	Gene		
Term_lmo0989	1019985.0	1020002.0	18.0	+	terminator		lmo0989
lmo0990	1020022.0	1021383.0	1362.0	+	Gene		
yybP-ykoY	1021463.0	1021588.0	126.0	+	Srna	Rfam	
Term_lmo0990	1021569.0	1021600.0	32.0	+	terminator		lmo0990
lmo0991	1021665.0	1022432.0	768.0	+	Gene		
Term_lmo0991	1022444.0	1022469.0	26.0	+	terminator		lmo0991
lmo0992	1022535.0	1023302.0	768.0	+	Gene		
lmo0993	1023346.0	1024680.0	1335.0	+	Gene		
Term_lmo0993	1024689.0	1024710.0	22.0	+	terminator		lmo0993
Term_lmo0994	1024730.0	1024754.0	25.0	-	terminator		lmo0994
lmo0994	1024761.0	1025129.0	369.0	-	Gene		
lmo0995	1025159.0	1026190.0	1032.0	-	Gene		
lmo0996	1026376.0	1026855.0	480.0	+	Gene		
Term_lmo0996	1026837.0	1026864.0	28.0	+	terminator		lmo0996
Term_clpE	1026838.0	1026863.0	26.0	-	terminator		clpE
lmo0997	1026871.0	1029045.0	2175.0	-	Gene		clpE
Term_lmo0998	1029176.0	1029193.0	18.0	-	terminator		lmo0998
lmo0998	1029208.0	1029819.0	612.0	-	Gene		
lmo0999	1029965.0	1030756.0	792.0	+	Gene		
Term_lmo0999	1030739.0	1030774.0	36.0	+	terminator		lmo0999
Term_lmo1000	1030744.0	1030769.0	26.0	-	terminator		lmo1000
lmo1000	1030757.0	1032229.0	1473.0	-	Gene		
Term_lmo1001	1032266.0	1032309.0	44.0	-	terminator		lmo1001
lmo1001	1032333.0	1032617.0	285.0	-	Gene		
lmo1002	1032924.0	1033190.0	267.0	+	Gene		ptsH
lmo1003	1033190.0	1034908.0	1719.0	+	Gene		
Term_lmo1003	1034921.0	1034947.0	27.0	+	terminator		lmo1003
lmo1004	1035021.0	1036055.0	1035.0	+	Gene		
lmo1005	1036068.0	1036928.0	861.0	+	Gene		
Term_lmo1005	1036934.0	1036967.0	34.0	+	terminator		lmo1005
Term_lmo1006	1036934.0	1036967.0	34.0	-	terminator		lmo1006
lmo1006	1036971.0	1038116.0	1146.0	-	Gene		
lmo1007	1038336.0	1038557.0	222.0	+	Gene		
Term_lmo1007	1038566.0	1038597.0	32.0	+	terminator		lmo1007
lmo1008	1038863.0	1039096.0	234.0	+	Gene		
Term_lmo1008	1039135.0	1039156.0	22.0	+	terminator		lmo1008
lmo1009	1039297.0	1039749.0	453.0	+	Gene		
lmo1010	1039746.0	1040624.0	879.0	+	Gene		
lmo1011	1040672.0	1041382.0	711.0	+	Gene		
Term_lmo1011	1041394.0	1041423.0	30.0	+	terminator		lmo1011
lmo1012	1041446.0	1042561.0	1116.0	+	Gene		
Term_lmo1012	1042565.0	1042601.0	37.0	+	terminator		lmo1012
Term_lmo1013	1042565.0	1042601.0	37.0	-	terminator		lmo1013
lmo1013	1042605.0	1043450.0	846.0	-	Gene		
lmo1014	1043821.0	1045014.0	1194.0	+	Gene		gbuA
lmo1015	1045007.0	1045855.0	849.0	+	Gene		gbuB
lmo1016	1045869.0	1046771.0	903.0	+	Gene		gbuC
Term_gbuC	1046783.0	1046825.0	43.0	+	terminator		gbuC
lmo1017	1046886.0	1047377.0	492.0	+	Gene		
Term_lmo1017	1047389.0	1047418.0	30.0	+	terminator		lmo1017
lmo1018	1047490.0	1048185.0	696.0	+	Gene		
Term_lmo1018	1048211.0	1048222.0	12.0	+	terminator		lmo1018
lmo1019	1048266.0	1049138.0	873.0	+	Gene		
Term_lmo1019	1049156.0	1049170.0	15.0	+	terminator		lmo1019
lmo1020	1049273.0	1049986.0	714.0	+	Gene		
lmo1021	1049983.0	1051041.0	1059.0	+	Gene		
lmo1022	1051038.0	1051676.0	639.0	+	Gene		
anti1023	1051479.0	1051778.0	300.0	-	Srna	Wurtzel et al. 2012	
lmo1023	1051695.0	1052354.0	660.0	+	Gene		
Term_lmo1023	1052436.0	1052451.0	16.0	+	terminator		lmo1023
lmo1024	1052509.0	1053429.0	921.0	+	Gene		
lmo1025	1053426.0	1054277.0	852.0	+	Gene		
Term_lmo1025	1054282.0	1054313.0	32.0	+	terminator		lmo1025
Term_lmo1026	1054282.0	1054313.0	32.0	-	terminator		lmo1026
lmo1026	1054319.0	1055284.0	966.0	-	Gene		
Term_lmo1027	1055356.0	1055383.0	28.0	-	terminator		lmo1027
lmo1027	1055393.0	1057060.0	1668.0	-	Gene		
lmo1028	1057067.0	1057276.0	210.0	-	Gene		
rli66	1057315.0	1057642.0	328.0	-	Srna	Oliver et al. 2009	
rli124	1057361.0	1057621.0	261.0	-	Srna	Wurtzel et al. 2012	
lmo1029	1057761.0	1058531.0	771.0	+	Gene		
Term_lmo1030	1058528.0	1058586.0	59.0	-	terminator		lmo1030
Term_lmo1029	1058545.0	1058571.0	27.0	+	terminator		lmo1029
lmo1030	1058580.0	1059608.0	1029.0	-	Gene		
lmo1031	1059872.0	1061275.0	1404.0	+	Gene		
lmo1032	1061291.0	1062115.0	825.0	+	Gene		
lmo1033	1062108.0	1063064.0	957.0	+	Gene		
lmo1034	1063061.0	1064524.0	1464.0	+	Gene		
lmo1035	1064521.0	1066377.0	1857.0	+	Gene		
lmo1036	1066397.0	1067662.0	1266.0	+	Gene		
Term_lmo1037	1067709.0	1067747.0	39.0	-	terminator		lmo1037
Term_lmo1036	1067714.0	1067742.0	29.0	+	terminator		lmo1036
lmo1037	1067723.0	1068526.0	804.0	-	Gene		
Term_lmo1038	1068535.0	1068592.0	58.0	-	terminator		lmo1038
lmo1038	1068594.0	1069175.0	582.0	-	Gene		
lmo1039	1069156.0	1069818.0	663.0	-	Gene		
lmo1040	1069821.0	1070492.0	672.0	-	Gene		
lmo1041	1070597.0	1071367.0	771.0	+	Gene		
lmo1042	1071462.0	1072685.0	1224.0	+	Gene		
lmo1043	1072664.0	1073149.0	486.0	+	Gene		
lmo1044	1073146.0	1073568.0	423.0	+	Gene		
lmo1045	1073552.0	1073800.0	249.0	+	Gene		
lmo1046	1073813.0	1074295.0	483.0	+	Gene		moaC
lmo1047	1074324.0	1075325.0	1002.0	+	Gene		moaA
Term_lmo1047	1075327.0	1075362.0	36.0	+	terminator		lmo1047
Term_lmo1048	1075327.0	1075362.0	36.0	-	terminator		lmo1048
lmo1048	1075360.0	1075848.0	489.0	-	Gene		
lmo1049	1075860.0	1076858.0	999.0	-	Gene		
lmo1050	1076989.0	1077543.0	555.0	+	Gene		
Term_def	1077553.0	1077581.0	29.0	-	terminator		def
Term_lmo1050	1077553.0	1077581.0	29.0	+	terminator		lmo1050
lmo1051	1077592.0	1078143.0	552.0	-	Gene		def
rli54	1078584.0	1079111.0	528.0	+	Srna	Toledo-Arana et al. 2009	
lmo1052	1078977.0	1080092.0	1116.0	+	Gene		pdhA
lmo1053	1080095.0	1081072.0	978.0	+	Gene		PdhB
lmo1054	1081183.0	1082817.0	1635.0	+	Gene		pdhC
lmo1055	1082822.0	1084225.0	1404.0	+	Gene		PdhD
lmo1056	1084413.0	1084724.0	312.0	+	Gene		
Term_lmo1056	1084740.0	1084771.0	32.0	+	terminator		lmo1056
lmo1057	1084853.0	1085806.0	954.0	+	Gene		
lmo1058	1085806.0	1086078.0	273.0	+	Gene		
lmo1059	1086100.0	1086630.0	531.0	+	Gene		
Term_lmo1059	1086642.0	1086692.0	51.0	+	terminator		lmo1059
lmo1060	1086772.0	1087434.0	663.0	+	Gene		
lmo1061	1087409.0	1088854.0	1446.0	+	Gene		
Term_lmo1061	1088871.0	1088898.0	28.0	+	terminator		lmo1061
lmo1062	1088941.0	1090362.0	1422.0	+	Gene		
lmo1063	1090375.0	1091043.0	669.0	+	Gene		
Term_lmo1063	1091058.0	1091096.0	39.0	+	terminator		lmo1063
Term_lmo1064	1091058.0	1091096.0	39.0	-	terminator		lmo1064
lmo1064	1091110.0	1092054.0	945.0	-	Gene		
lmo1065	1092255.0	1092869.0	615.0	-	Gene		
lmo1066	1093000.0	1093773.0	774.0	+	Gene		
rli84	1093855.0	1093954.0	100.0	+	Srna	Mraheil et al. 2011	
Term_lmo1066	1093882.0	1093905.0	24.0	+	terminator		lmo1066
lmo1067	1093965.0	1095803.0	1839.0	+	Gene		
Term_lmo1067	1095817.0	1095859.0	43.0	+	terminator		lmo1067
lmo1068	1095975.0	1096835.0	861.0	+	Gene		
Term_lmo1068	1096840.0	1096869.0	30.0	+	terminator		lmo1068
Term_lmo1069	1096840.0	1096869.0	30.0	-	terminator		lmo1069
lmo1069	1096874.0	1097116.0	243.0	-	Gene		
lmo1070	1097322.0	1097603.0	282.0	+	Gene		
Term_lmo1070	1097619.0	1097641.0	23.0	+	terminator		lmo1070
lmo1071	1097786.0	1098988.0	1203.0	+	Gene		
Term_lmo1071	1098997.0	1099022.0	26.0	+	terminator		lmo1071
lmo1072	1099266.0	1102706.0	3441.0	+	Gene		pycA
lmo1073	1102858.0	1103757.0	900.0	+	Gene		
Term_lmo1073	1104045.0	1104057.0	13.0	+	terminator		lmo1073
lmo1074	1104048.0	1104851.0	804.0	+	Gene		
lmo1075	1104863.0	1105864.0	1002.0	+	Gene		
Term_lmo1075	1105871.0	1105903.0	33.0	+	terminator		lmo1075
lmo1076	1106041.0	1107759.0	1719.0	+	Gene		
Term_lmo1076	1107767.0	1107795.0	29.0	+	terminator		lmo1076
lmo1077	1107975.0	1109663.0	1689.0	+	Gene		
Term_lmo1077	1109661.0	1109707.0	47.0	+	terminator		lmo1077
Term_lmo1078	1109661.0	1109707.0	47.0	-	terminator		lmo1078
lmo1078	1109705.0	1110577.0	873.0	-	Gene		
lmo1079	1110769.0	1113627.0	2859.0	+	Gene		
anti1079	1111718.0	1112017.0	300.0	-	Srna	Wurtzel et al. 2012	
Term_lmo1079	1113639.0	1113669.0	31.0	+	terminator		lmo1079
lmo1080	1113759.0	1115630.0	1872.0	+	Gene		
lmo1081	1115647.0	1116513.0	867.0	+	Gene		
Term_lmo1081	1116490.0	1116502.0	13.0	+	terminator		lmo1081
lmo1082	1116532.0	1117092.0	561.0	+	Gene		
lmo1083	1117093.0	1118079.0	987.0	+	Gene		
lmo1084	1118082.0	1118912.0	831.0	+	Gene		
Term_lmo1084	1118922.0	1118948.0	27.0	+	terminator		lmo1084
lmo1085	1118932.0	1121022.0	2091.0	+	Gene		
lmo1086	1121098.0	1121808.0	711.0	+	Gene		
lmo1087	1121805.0	1122830.0	1026.0	+	Gene		
lmo1088	1122918.0	1124078.0	1161.0	+	Gene		tagB
lmo1089	1124079.0	1124462.0	384.0	+	Gene		tagD
lmo1090	1124484.0	1125467.0	984.0	+	Gene		
lmo1091	1125482.0	1126495.0	1014.0	+	Gene		
Term_lmo1091	1126597.0	1126609.0	13.0	+	terminator		lmo1091
lmo1092	1126704.0	1128194.0	1491.0	+	Gene		
lmo1093	1128206.0	1129030.0	825.0	+	Gene		nadE
lmo1094	1129043.0	1129351.0	309.0	+	Gene		
Term_lmo1094	1129367.0	1129391.0	25.0	+	terminator		lmo1094
lmo1095	1129412.0	1129816.0	405.0	+	Gene		
Term_lmo1095	1129860.0	1129886.0	27.0	+	terminator		lmo1095
lmo1096	1129945.0	1131501.0	1557.0	+	Gene		guaA
anti1096	1129954.0	1130253.0	300.0	-	Srna	Wurtzel et al. 2012	
Term_guaA	1131510.0	1131546.0	37.0	+	terminator		guaA
Term_lmo1097	1131510.0	1131546.0	37.0	-	terminator		lmo1097
lmo1097	1131558.0	1132760.0	1203.0	-	Gene		
lmo1097a	1132787.0	1132987.0	201.0	-	Gene		
Term_lmo1098	1133423.0	1133458.0	36.0	-	terminator		lmo1098
lmo1098	1133466.0	1133696.0	231.0	-	Gene		
lmo1099	1133698.0	1134117.0	420.0	-	Gene		
Term_cadA	1134214.0	1134245.0	32.0	-	terminator		cadA
lmo1100	1134472.0	1136595.0	2124.0	-	Gene		cadA
lmo1101	1136900.0	1137400.0	501.0	+	Gene		
Term_lmo1102	1137473.0	1137485.0	13.0	-	terminator		lmo1102
lmo1102	1137533.0	1137868.0	336.0	-	Gene		
Term_lmo1101	1137657.0	1137667.0	11.0	+	terminator		lmo1101
Term_lmo1103	1137893.0	1137918.0	26.0	-	terminator		lmo1103
lmo1103	1137997.0	1138914.0	918.0	-	Gene		
lmo1104	1138930.0	1139940.0	1011.0	-	Gene		
lmo1105	1139940.0	1142099.0	2160.0	-	Gene		
lmo1106	1142099.0	1144549.0	2451.0	-	Gene		
lmo1107	1144533.0	1144928.0	396.0	-	Gene		
Term_lmo1108	1145129.0	1145145.0	17.0	-	terminator		lmo1108
lmo1108	1145211.0	1145711.0	501.0	-	Gene		
lmo1109	1145723.0	1145944.0	222.0	-	Gene		
lmo1110	1145941.0	1146231.0	291.0	-	Gene		
lmo1111	1146228.0	1147412.0	1185.0	-	Gene		
Term_lmo1112	1147490.0	1147503.0	14.0	-	terminator		lmo1112
lmo1112	1147603.0	1149003.0	1401.0	-	Gene		
lmo1113	1149011.0	1149385.0	375.0	-	Gene		
lmo1114	1149406.0	1149720.0	315.0	-	Gene		
Term_lmo1115	1149839.0	1149874.0	36.0	-	terminator		lmo1115
lmo1115	1149887.0	1152475.0	2589.0	-	Gene		
rli38	1152549.0	1152917.0	369.0	+	Srna	Toledo-Arana et al. 2009	
lmo1116	1153010.0	1153783.0	774.0	+	Gene		
lmo1117	1153848.0	1154204.0	357.0	+	Gene		
rli125	1154319.0	1154671.0	353.0	-	Srna	Wurtzel et al. 2012	
rli8 - rliC	1154414.0	1154674.0	261.0	+	Srna	Mandin et al. 2007	
rli85	1154617.0	1154762.0	146.0	-	Srna	Mraheil et al. 2011	
Term_lmo1117	1154624.0	1154674.0	51.0	+	terminator		lmo1117
Term_lmo1118	1154631.0	1154667.0	37.0	-	terminator		lmo1118
lmo1118	1154864.0	1156381.0	1518.0	-	Gene		
lmo1119	1156384.0	1157241.0	858.0	-	Gene		
lmo1120	1157592.0	1158008.0	417.0	+	Gene		
lmo1121	1158020.0	1158388.0	369.0	+	Gene		
lmo1122	1158425.0	1158844.0	420.0	+	Gene		
lmo1123	1158930.0	1159403.0	474.0	+	Gene		
lmo1124	1159393.0	1159830.0	438.0	+	Gene		
rli126	1159877.0	1160115.0	239.0	+	Srna	Wurtzel et al. 2012	
Term_lmo1124	1159936.0	1159950.0	15.0	+	terminator		lmo1124
lmo1125	1160220.0	1160753.0	534.0	+	Gene		
lmo1126	1160778.0	1161230.0	453.0	+	Gene		
lmo1127	1161220.0	1161675.0	456.0	+	Gene		
Term_lmo1127	1161664.0	1161685.0	22.0	+	terminator		lmo1127
Term_lmo1128	1161664.0	1161685.0	22.0	-	terminator		lmo1128
lmo1128	1161689.0	1162711.0	1023.0	-	Gene		
lmo1129	1162666.0	1163280.0	615.0	-	Gene		
lmo1130	1163277.0	1163996.0	720.0	-	Gene		
lmo1131	1164245.0	1165960.0	1716.0	+	Gene		
lmo1132	1165962.0	1167608.0	1647.0	+	Gene		
Term_lmo1133	1167606.0	1167646.0	41.0	-	terminator		lmo1133
Term_lmo1132	1167615.0	1167637.0	23.0	+	terminator		lmo1132
lmo1133	1167645.0	1167953.0	309.0	-	Gene		
lmo1134	1168021.0	1168368.0	348.0	+	Gene		
lmo1135	1168390.0	1169541.0	1152.0	+	Gene		
Term_lmo1135	1169725.0	1169752.0	28.0	+	terminator		lmo1135
lmo1136	1170002.0	1171621.0	1620.0	+	Gene		
Term_lmo1137	1171619.0	1171664.0	46.0	-	terminator		lmo1137
Term_lmo1136	1171629.0	1171653.0	25.0	+	terminator		lmo1136
lmo1137	1171662.0	1172009.0	348.0	-	Gene		
Term_lmo1138	1172042.0	1172067.0	26.0	-	terminator		lmo1138
lmo1138	1172076.0	1172648.0	573.0	-	Gene		
Term_lmo1139	1172743.0	1172767.0	25.0	-	terminator		lmo1139
lmo1139	1172797.0	1173036.0	240.0	-	Gene		
Term_lmo1140	1173094.0	1173123.0	30.0	-	terminator		lmo1140
lmo1140	1173144.0	1173551.0	408.0	-	Gene		
lmo1141	1173643.0	1174122.0	480.0	+	Gene		
Term_lmo1141	1174115.0	1174132.0	18.0	+	terminator		lmo1141
lmo1142	1174241.0	1175605.0	1365.0	+	Gene		
lmo1143	1175602.0	1176156.0	555.0	+	Gene		
Term_lmo1143	1176194.0	1176220.0	27.0	+	terminator		lmo1143
lmo1144	1176304.0	1176654.0	351.0	+	Gene		
lmo1145	1176660.0	1177091.0	432.0	+	Gene		
lmo1146	1177116.0	1177865.0	750.0	+	Gene		
lmo1147	1177862.0	1178419.0	558.0	+	Gene		
